created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-10-06 21:40:02 UTC,20239,4.69,6.29,6.53,40235,-74,78,40,6.29
2020-10-06 21:42:02 UTC,20240,4.64,5.98,6.26,40237,-77,78,40,5.98
2020-10-06 21:44:02 UTC,20241,3.97,5.83,5.97,40239,-78,78,40,5.83
2020-10-06 21:46:02 UTC,20242,4.73,6.25,6.29,40241,-78,78,40,6.25
2020-10-06 21:48:02 UTC,20243,4.39,6.54,6.6,40243,-75,78,40,6.54
2020-10-06 21:50:02 UTC,20244,4.79,6.5,6.5,40245,-75,78,40,6.5
2020-10-06 21:52:02 UTC,20245,4.62,6.36,6.53,40247,-78,78,40,6.36
2020-10-06 21:54:02 UTC,20246,4.57,6.71,7.25,40249,-72,78,40,6.71
2020-10-06 21:56:02 UTC,20247,4.91,6.32,6.46,40251,-72,78,40,6.32
2020-10-06 21:58:02 UTC,20248,4.5,6.4,6.59,40253,-75,78,40,6.4
2020-10-06 22:00:02 UTC,20249,4.27,6.05,6.05,40255,-74,78,40,6.05
2020-10-06 22:02:02 UTC,20250,4.45,6.68,7.16,40257,-72,78,40,6.68
2020-10-06 22:04:02 UTC,20251,4.14,5.75,5.93,40259,-72,78,40,5.75
2020-10-06 22:06:02 UTC,20252,4.6,6.4,6.55,40261,-71,78,40,6.4
2020-10-06 22:08:02 UTC,20253,4.78,6.88,6.98,40263,-71,78,40,6.88
2020-10-06 22:10:02 UTC,20254,4.38,6.26,6.34,40265,-71,78,40,6.26
2020-10-06 22:12:02 UTC,20255,4.39,6.05,6.11,40267,-71,78,40,6.05
2020-10-06 22:14:02 UTC,20256,4.55,6.16,6.36,40269,-73,78,40,6.16
2020-10-06 22:16:02 UTC,20257,4.15,6.03,6.68,40271,-74,78,40,6.03
2020-10-06 22:18:02 UTC,20258,4.16,6.22,6.31,40273,-74,78,40,6.22
2020-10-06 22:20:02 UTC,20259,3.96,6.05,6.57,40275,-73,78,40,6.05
2020-10-06 22:22:02 UTC,20260,4.78,6.48,6.81,40277,-74,78,40,6.48
2020-10-06 22:24:02 UTC,20261,4.44,6.24,6.32,40279,-74,78,40,6.24
2020-10-06 22:26:02 UTC,20262,4.69,6.64,6.72,40281,-74,78,40,6.64
2020-10-06 22:28:02 UTC,20263,4.72,6.25,6.51,40283,-73,78,40,6.25
2020-10-06 22:30:02 UTC,20264,4.71,5.91,6.21,40285,-74,78,40,5.91
2020-10-06 22:32:02 UTC,20265,4.34,5.64,5.66,40287,-75,78,40,5.64
2020-10-06 22:34:02 UTC,20266,3.66,5.34,5.46,40289,-75,78,40,5.34
2020-10-06 22:36:02 UTC,20267,4.63,5.89,5.89,40291,-76,78,40,5.89
2020-10-06 22:38:02 UTC,20268,3.96,6.18,6.43,40293,-76,78,40,6.18
2020-10-06 22:40:02 UTC,20269,3.9,5.4,5.55,40295,-72,78,40,5.4
2020-10-06 22:42:02 UTC,20270,4.55,6.72,6.95,40297,-72,78,40,6.72
2020-10-06 22:44:04 UTC,20271,4.47,6.39,6.82,40299,-72,78,40,6.39
2020-10-06 22:46:02 UTC,20272,4.63,6.46,6.54,40301,-75,78,40,6.46
2020-10-06 22:48:02 UTC,20273,4.76,6.1,6.26,40303,-74,78,40,6.1
2020-10-06 22:50:02 UTC,20274,4.47,6.6,6.9,40305,-72,78,40,6.6
2020-10-06 22:52:02 UTC,20275,4.61,6.21,6.74,40307,-71,78,40,6.21
2020-10-06 22:54:02 UTC,20276,4.8,6.3,6.55,40309,-72,78,40,6.3
2020-10-06 22:56:02 UTC,20277,4.14,6.78,7.34,40311,-71,78,40,6.78
2020-10-06 22:58:02 UTC,20278,4.8,6.39,6.61,40313,-71,78,40,6.39
2020-10-06 23:00:02 UTC,20279,4.57,5.92,6.55,40315,-71,78,40,5.92
2020-10-06 23:02:02 UTC,20280,4.02,5.55,5.91,40317,-72,78,40,5.55
2020-10-06 23:04:02 UTC,20281,4.04,5.23,5.49,40319,-72,78,40,5.23
2020-10-06 23:06:02 UTC,20282,4.05,5.51,5.95,40321,-71,78,40,5.51
2020-10-06 23:08:02 UTC,20283,4.17,5.69,5.86,40323,-72,78,40,5.69
2020-10-06 23:10:02 UTC,20284,4.18,5.7,5.82,40325,-72,78,40,5.7
2020-10-06 23:12:02 UTC,20285,4.46,5.89,6.07,40327,-72,78,40,5.89
2020-10-06 23:14:02 UTC,20286,4.1,5.78,5.95,40329,-71,78,40,5.78
2020-10-06 23:16:02 UTC,20287,4.14,5.81,5.9,40331,-72,78,40,5.81
2020-10-06 23:18:02 UTC,20288,4.37,5.81,5.84,40333,-71,78,40,5.81
2020-10-06 23:20:02 UTC,20289,4.34,6.3,6.62,40335,-71,78,40,6.3
2020-10-06 23:22:02 UTC,20290,4.59,7.19,7.44,40337,-72,78,40,7.19
2020-10-06 23:24:02 UTC,20291,4.8,6.97,7.22,40339,-72,78,40,6.97
2020-10-06 23:26:02 UTC,20292,4.61,6.53,6.56,40341,-72,78,40,6.53
2020-10-06 23:28:02 UTC,20293,4.71,7,7.29,40343,-72,78,40,7
2020-10-06 23:30:02 UTC,20294,4.32,6.18,6.25,40345,-74,78,40,6.18
2020-10-06 23:32:02 UTC,20295,4.31,6.49,6.85,40347,-76,78,40,6.49
2020-10-06 23:34:02 UTC,20296,4.19,5.95,5.95,40349,-76,78,40,5.95
2020-10-06 23:36:02 UTC,20297,3.82,5.16,5.16,40351,-76,78,40,5.16
2020-10-06 23:38:02 UTC,20298,4.45,6.5,6.5,40353,-74,78,40,6.5
2020-10-06 23:40:02 UTC,20299,4.53,6.27,6.49,40355,-74,78,40,6.27
2020-10-06 23:42:02 UTC,20300,4.44,6.58,6.85,40357,-72,78,40,6.58
2020-10-06 23:44:02 UTC,20301,5.04,6.88,6.91,40359,-72,78,40,6.88
2020-10-06 23:46:02 UTC,20302,4.37,6.25,6.4,40361,-71,78,40,6.25
2020-10-06 23:48:02 UTC,20303,4.37,5.78,6.17,40363,-72,78,40,5.78
2020-10-06 23:50:02 UTC,20304,4.32,5.69,5.69,40365,-72,78,40,5.69
2020-10-06 23:52:02 UTC,20305,4.4,6.53,6.79,40367,-72,78,40,6.53
2020-10-06 23:54:02 UTC,20306,4.77,6.68,6.91,40369,-71,78,40,6.68
2020-10-06 23:56:02 UTC,20307,4.98,6.83,7.31,40371,-71,78,40,6.83
2020-10-06 23:58:02 UTC,20308,5.08,7.15,7.57,40373,-71,78,40,7.15
2020-10-07 00:00:02 UTC,20309,5,7.03,7.15,40375,-71,78,40,7.03
2020-10-07 00:02:02 UTC,20310,5.18,7.36,7.79,40377,-71,78,40,7.36
2020-10-07 00:04:02 UTC,20311,5.07,7.18,7.61,40379,-72,78,40,7.18
2020-10-07 00:06:02 UTC,20312,5.19,7.14,7.4,40381,-71,78,40,7.14
2020-10-07 00:08:02 UTC,20313,5.27,7.59,7.68,40383,-72,78,40,7.59
2020-10-07 00:10:02 UTC,20314,5.09,7.09,7.39,40385,-77,78,40,7.09
2020-10-07 00:12:02 UTC,20315,5.2,6.66,7.09,40387,-77,78,40,6.66
2020-10-07 00:14:02 UTC,20316,5.75,7.42,7.71,40389,-76,78,40,7.42
2020-10-07 00:16:02 UTC,20317,5.37,6.98,7.19,40391,-77,78,40,6.98
2020-10-07 00:18:02 UTC,20318,5.46,6.96,7.36,40393,-77,78,40,6.96
2020-10-07 00:20:02 UTC,20319,4.8,7.45,7.73,40395,-73,78,40,7.45
2020-10-07 00:22:02 UTC,20320,4.53,6.57,6.91,40397,-74,78,40,6.57
2020-10-07 00:24:02 UTC,20321,5.73,8.66,9.08,40399,-76,78,40,8.66
2020-10-07 00:26:02 UTC,20322,5.35,7.35,7.6,40401,-76,78,40,7.35
2020-10-07 00:28:02 UTC,20323,5.2,6.96,7.02,40403,-77,78,40,6.96
2020-10-07 00:30:02 UTC,20324,5.71,7.91,7.91,40405,-77,78,40,7.91
2020-10-07 00:32:02 UTC,20325,5.29,7.51,7.51,40407,-77,78,40,7.51
2020-10-07 00:34:02 UTC,20326,5,7.03,7.36,40409,-78,78,40,7.03
2020-10-07 00:36:02 UTC,20327,4.95,7.05,7.09,40411,-77,78,40,7.05
2020-10-07 00:38:02 UTC,20328,4.36,6.34,6.68,40413,-77,78,40,6.34
2020-10-07 00:40:02 UTC,20329,4.52,6.4,6.75,40415,-77,78,40,6.4
2020-10-07 00:42:03 UTC,20330,5.69,7.55,7.98,40417,-77,78,40,7.55
2020-10-07 00:44:02 UTC,20331,5.48,7.41,7.82,40419,-77,78,40,7.41
2020-10-07 00:46:02 UTC,20332,5.05,7.32,7.52,40421,-76,78,40,7.32
2020-10-07 00:48:02 UTC,20333,4.98,7.03,7.64,40423,-77,78,40,7.03
2020-10-07 00:50:02 UTC,20334,5.15,7.47,8,40425,-77,78,40,7.47
2020-10-07 00:52:02 UTC,20335,4.4,6.53,7.19,40427,-77,78,40,6.53
2020-10-07 00:54:02 UTC,20336,5.6,7.64,7.89,40429,-77,78,40,7.64
2020-10-07 00:56:02 UTC,20337,5.53,7.68,8.54,40431,-77,78,40,7.68
2020-10-07 00:58:02 UTC,20338,5.56,7.02,7.47,40433,-77,78,40,7.02
2020-10-07 01:00:02 UTC,20339,5.07,7.27,7.36,40435,-77,78,40,7.27
2020-10-07 01:02:02 UTC,20340,5.2,7.24,7.42,40437,-77,78,40,7.24
2020-10-07 01:04:02 UTC,20341,4.76,6.57,6.84,40439,-77,78,40,6.57
2020-10-07 01:06:02 UTC,20342,5.1,7.14,7.44,40441,-77,78,40,7.14
2020-10-07 01:08:02 UTC,20343,5.4,7.14,7.31,40443,-77,78,40,7.14
2020-10-07 01:10:02 UTC,20344,5.71,8.04,8.25,40445,-77,78,40,8.04
2020-10-07 01:12:02 UTC,20345,6.11,7.84,7.88,40447,-77,78,40,7.84
2020-10-07 01:14:02 UTC,20346,5.86,8.49,8.85,40449,-77,78,40,8.49
2020-10-07 01:16:02 UTC,20347,5.53,7.48,7.83,40451,-77,78,40,7.48
2020-10-07 01:18:02 UTC,20348,5.34,7.82,7.96,40453,-77,78,40,7.82
2020-10-07 01:20:02 UTC,20349,5.02,7.12,7.39,40455,-72,78,40,7.12
2020-10-07 01:22:02 UTC,20350,5.22,7.43,7.62,40457,-74,78,40,7.43
2020-10-07 01:24:02 UTC,20351,5.42,7.61,8.07,40459,-72,78,40,7.61
2020-10-07 01:26:02 UTC,20352,5.41,7.26,7.4,40461,-71,78,40,7.26
2020-10-07 01:28:02 UTC,20353,6,8.36,8.39,40463,-71,78,40,8.36
2020-10-07 01:30:02 UTC,20354,5.58,7.85,8.13,40465,-73,78,40,7.85
2020-10-07 01:32:02 UTC,20355,5.66,7.63,8.05,40467,-72,78,40,7.63
2020-10-07 01:34:02 UTC,20356,5.86,7.65,7.77,40469,-72,78,40,7.65
2020-10-07 01:36:02 UTC,20357,5.39,7.84,8.2,40471,-71,78,40,7.84
2020-10-07 01:38:02 UTC,20358,5.52,7.78,7.98,40473,-72,78,40,7.78
2020-10-07 01:40:02 UTC,20359,5.61,7.68,8.05,40475,-71,78,40,7.68
2020-10-07 01:42:02 UTC,20360,5.62,7.93,8.03,40477,-71,78,40,7.93
2020-10-07 01:44:02 UTC,20361,5.04,6.93,7.11,40479,-71,78,40,6.93
2020-10-07 01:46:02 UTC,20362,5.5,7.68,7.84,40481,-74,78,40,7.68
2020-10-07 01:48:02 UTC,20363,5.1,7.07,7.47,40483,-72,78,40,7.07
2020-10-07 01:50:02 UTC,20364,4.69,6.48,6.76,40485,-72,78,40,6.48
2020-10-07 01:52:02 UTC,20365,5.86,7.45,7.59,40487,-72,78,40,7.45
2020-10-07 01:54:02 UTC,20366,5.5,7.89,8.41,40489,-72,78,40,7.89
2020-10-07 01:56:02 UTC,20367,5.88,7.8,7.93,40491,-72,78,40,7.8
2020-10-07 01:58:02 UTC,20368,6.25,8.53,8.61,40493,-71,78,40,8.53
2020-10-07 02:00:02 UTC,20369,5.9,7.97,8.19,40495,-72,78,40,7.97
2020-10-07 02:02:02 UTC,20370,5.23,7.64,7.82,40497,-72,78,40,7.64
2020-10-07 02:04:02 UTC,20371,5.78,7.67,7.83,40499,-72,78,40,7.67
2020-10-07 02:06:02 UTC,20372,6.19,8.2,8.44,40501,-72,78,40,8.2
2020-10-07 02:08:02 UTC,20373,5.62,7.72,7.86,40503,-74,78,40,7.72
2020-10-07 02:10:02 UTC,20374,5.39,7.72,7.84,40505,-74,78,40,7.72
2020-10-07 02:12:02 UTC,20375,5.29,7.81,8.19,40507,-72,78,40,7.81
2020-10-07 02:14:02 UTC,20376,5.42,8,8.45,40509,-72,78,40,8
2020-10-07 02:16:02 UTC,20377,5.98,8.16,8.5,40511,-72,78,40,8.16
2020-10-07 02:18:02 UTC,20378,5.21,7.63,8.72,40513,-71,78,40,7.63
2020-10-07 02:20:02 UTC,20379,5.17,7.47,7.79,40515,-71,78,40,7.47
2020-10-07 02:22:02 UTC,20380,5.41,7.41,8.12,40517,-76,78,40,7.41
2020-10-07 02:24:02 UTC,20381,5.53,8.67,9.37,40519,-76,78,40,8.67
2020-10-07 02:26:02 UTC,20382,5.64,7.48,8.2,40521,-76,78,40,7.48
2020-10-07 02:28:04 UTC,20383,5.84,8.5,8.7,40523,-76,78,40,8.5
2020-10-07 02:30:02 UTC,20384,5.44,7.37,7.76,40525,-74,78,40,7.37
2020-10-07 02:32:02 UTC,20385,5.73,8.1,8.81,40527,-74,78,40,8.1
2020-10-07 02:34:02 UTC,20386,6.54,8.93,9.14,40529,-73,78,40,8.93
2020-10-07 02:36:02 UTC,20387,5.44,8.07,8.16,40531,-74,78,40,8.07
2020-10-07 02:38:02 UTC,20388,5.81,8.56,8.78,40533,-74,78,40,8.56
2020-10-07 02:40:02 UTC,20389,5.57,7.81,8.14,40535,-71,78,40,7.81
2020-10-07 02:42:02 UTC,20390,5.57,7.86,8.38,40537,-72,78,40,7.86
2020-10-07 02:44:02 UTC,20391,5.6,8.44,9.04,40539,-74,78,40,8.44
2020-10-07 02:46:02 UTC,20392,6.12,8.22,8.98,40541,-71,78,40,8.22
2020-10-07 02:48:02 UTC,20393,5.57,7.71,7.78,40543,-71,78,40,7.71
2020-10-07 02:50:02 UTC,20394,5.98,8.19,8.53,40545,-72,78,40,8.19
2020-10-07 02:52:02 UTC,20395,5.74,8.32,8.46,40547,-74,78,40,8.32
2020-10-07 02:54:02 UTC,20396,5.91,8.33,8.96,40549,-74,78,40,8.33
2020-10-07 02:56:02 UTC,20397,5.53,7.97,7.97,40551,-74,78,40,7.97
2020-10-07 02:58:02 UTC,20398,5.83,7.66,8.03,40553,-74,78,40,7.66
2020-10-07 03:00:02 UTC,20399,5.45,8.04,8.3,40555,-74,78,40,8.04
2020-10-07 03:02:02 UTC,20400,5.67,8.65,8.98,40557,-74,78,40,8.65
2020-10-07 03:04:02 UTC,20401,5.83,8.24,8.55,40559,-74,78,40,8.24
2020-10-07 03:06:02 UTC,20402,6,8.38,8.93,40561,-74,78,40,8.38
2020-10-07 03:08:02 UTC,20403,6.22,8.98,9.62,40563,-74,78,40,8.98
2020-10-07 03:10:02 UTC,20404,6.34,8.77,9.23,40565,-74,78,40,8.77
2020-10-07 03:12:02 UTC,20405,6.32,8.65,8.9,40567,-74,78,40,8.65
2020-10-07 03:14:02 UTC,20406,6.19,9.27,9.31,40569,-74,78,40,9.27
2020-10-07 03:16:02 UTC,20407,6.12,8.76,9.02,40571,-74,78,40,8.76
2020-10-07 03:18:02 UTC,20408,6.54,9.26,9.63,40573,-74,78,40,9.26
2020-10-07 03:20:02 UTC,20409,6.64,9.12,9.45,40575,-74,78,40,9.12
2020-10-07 03:22:02 UTC,20410,5.92,8.17,8.25,40577,-74,78,40,8.17
2020-10-07 03:24:03 UTC,20411,6.14,8.5,8.5,40579,-74,78,40,8.5
2020-10-07 03:26:02 UTC,20412,6.91,9.35,9.53,40581,-71,78,40,9.35
2020-10-07 03:28:02 UTC,20413,5.74,8.43,8.91,40583,-72,78,40,8.43
2020-10-07 03:30:02 UTC,20414,6.62,10.07,10.59,40585,-74,78,40,10.07
2020-10-07 03:32:02 UTC,20415,6.76,9.48,9.6,40587,-74,78,40,9.48
2020-10-07 03:34:02 UTC,20416,6.36,8.77,9.12,40589,-74,78,40,8.77
2020-10-07 03:36:02 UTC,20417,6.32,9.14,9.32,40591,-74,78,40,9.14
2020-10-07 03:38:04 UTC,20418,6.76,9.69,10.12,40593,-72,78,40,9.69
2020-10-07 03:40:02 UTC,20419,6.55,9.16,9.48,40595,-71,78,40,9.16
2020-10-07 03:42:02 UTC,20420,6.82,9.3,9.45,40597,-74,78,40,9.3
2020-10-07 03:44:02 UTC,20421,6.09,8.82,8.96,40599,-74,78,40,8.82
2020-10-07 03:46:02 UTC,20422,6.71,8.9,9.76,40601,-77,78,40,8.9
2020-10-07 03:48:02 UTC,20423,6.64,9.69,9.86,40603,-74,78,40,9.69
2020-10-07 03:50:02 UTC,20424,6.25,9.09,9.61,40605,-74,78,40,9.09
2020-10-07 03:52:03 UTC,20425,6.71,9.87,10.25,40607,-74,78,40,9.87
2020-10-07 03:54:02 UTC,20426,7.14,9.72,10.66,40609,-74,78,40,9.72
2020-10-07 03:56:02 UTC,20427,6.46,9.2,9.47,40611,-74,78,40,9.2
2020-10-07 03:58:02 UTC,20428,7.28,10.1,10.64,40613,-74,78,40,10.1
2020-10-07 04:00:02 UTC,20429,7.53,10.44,10.84,40615,-74,78,40,10.44
2020-10-07 04:02:02 UTC,20430,6.02,9.02,9.59,40617,-74,78,40,9.02
2020-10-07 04:04:02 UTC,20431,7.15,10.14,10.64,40619,-74,78,40,10.14
2020-10-07 04:06:02 UTC,20432,6.98,9.72,10.5,40621,-74,78,40,9.72
2020-10-07 04:08:02 UTC,20433,6.76,9.44,9.78,40623,-74,78,40,9.44
2020-10-07 04:10:02 UTC,20434,7.11,10.02,10.3,40625,-73,78,40,10.02
2020-10-07 04:12:02 UTC,20435,7.15,9.39,9.69,40627,-74,78,40,9.39
2020-10-07 04:14:02 UTC,20436,7.45,9.83,10.26,40629,-74,78,40,9.83
2020-10-07 04:16:02 UTC,20437,6.3,9.14,9.75,40631,-74,78,40,9.14
2020-10-07 04:18:02 UTC,20438,6.96,9.58,9.8,40633,-74,78,40,9.58
2020-10-07 04:20:02 UTC,20439,7.31,10.59,11.32,40635,-74,78,40,10.59
2020-10-07 04:22:02 UTC,20440,7.1,10.37,11.51,40637,-74,78,40,10.37
2020-10-07 04:24:02 UTC,20441,7.19,9.67,9.89,40639,-74,78,40,9.67
2020-10-07 04:26:02 UTC,20442,6.82,10.07,10.19,40641,-74,78,40,10.07
2020-10-07 04:28:02 UTC,20443,7.09,9.86,10.19,40643,-74,78,40,9.86
2020-10-07 04:30:02 UTC,20444,7.37,9.98,10.05,40645,-73,78,40,9.98
2020-10-07 04:32:02 UTC,20445,6.88,9.61,9.96,40647,-74,78,40,9.61
2020-10-07 04:34:02 UTC,20446,6.96,9.82,10.7,40649,-74,78,40,9.82
2020-10-07 04:36:02 UTC,20447,7.5,9.98,10.19,40651,-74,78,40,9.98
2020-10-07 04:38:02 UTC,20448,6.97,10.57,10.8,40653,-74,78,40,10.57
2020-10-07 04:40:02 UTC,20449,7.02,9.61,9.88,40655,-74,78,40,9.61
2020-10-07 04:42:02 UTC,20450,6.62,10.68,11.05,40657,-74,78,40,10.68
2020-10-07 04:44:02 UTC,20451,7.33,9.98,10.78,40659,-74,78,40,9.98
2020-10-07 04:46:02 UTC,20452,7.05,9.47,9.76,40661,-74,78,40,9.47
2020-10-07 04:48:02 UTC,20453,7.56,10.31,10.93,40663,-74,78,40,10.31
2020-10-07 04:50:02 UTC,20454,6.84,9.62,10.5,40665,-74,78,40,9.62
2020-10-07 04:52:02 UTC,20455,7.12,10.52,10.86,40667,-76,78,40,10.52
2020-10-07 04:54:02 UTC,20456,7.4,11,11.41,40669,-77,78,40,11
2020-10-07 04:56:02 UTC,20457,7.78,10.2,10.37,40671,-76,78,40,10.2
2020-10-07 04:58:02 UTC,20458,7.03,9.84,9.93,40673,-77,78,40,9.84
2020-10-07 05:00:04 UTC,20459,7.73,10.95,11.29,40675,-77,78,40,10.95
2020-10-07 05:02:02 UTC,20460,8.02,10.74,10.78,40677,-77,78,40,10.74
2020-10-07 05:04:02 UTC,20461,7.2,9.71,9.86,40679,-77,78,40,9.71
2020-10-07 05:06:02 UTC,20462,7.74,10.88,11.16,40681,-77,78,40,10.88
2020-10-07 05:08:02 UTC,20463,7.25,10.65,10.82,40683,-71,78,40,10.65
2020-10-07 05:10:02 UTC,20464,7.31,10.34,11.03,40685,-72,78,40,10.34
2020-10-07 05:12:02 UTC,20465,6.81,10.43,10.78,40687,-72,78,40,10.43
2020-10-07 05:14:02 UTC,20466,6.92,10.75,10.85,40689,-71,78,40,10.75
2020-10-07 05:16:02 UTC,20467,7.32,10.2,10.61,40691,-71,78,40,10.2
2020-10-07 05:18:05 UTC,20468,7.18,10.04,10.34,40693,-71,78,40,10.04
2020-10-07 05:20:02 UTC,20469,6.71,9.39,9.69,40695,-72,78,40,9.39
2020-10-07 05:22:02 UTC,20470,7.52,9.59,9.86,40697,-72,78,40,9.59
2020-10-07 05:24:02 UTC,20471,8.05,10.88,11.53,40699,-74,78,40,10.88
2020-10-07 05:26:02 UTC,20472,6.93,9.55,9.55,40701,-73,78,40,9.55
2020-10-07 05:28:02 UTC,20473,7.14,11.19,11.46,40703,-73,78,40,11.19
2020-10-07 05:30:02 UTC,20474,7.14,10.26,10.74,40705,-73,78,40,10.26
2020-10-07 05:32:02 UTC,20475,7.17,9.81,10.03,40707,-73,78,40,9.81
2020-10-07 05:34:02 UTC,20476,7.07,10.12,10.27,40709,-73,78,40,10.12
2020-10-07 05:36:02 UTC,20477,6.91,10.62,10.9,40711,-73,78,40,10.62
2020-10-07 05:38:02 UTC,20478,7.67,10.71,11.22,40713,-73,78,40,10.71
2020-10-07 05:40:02 UTC,20479,6.67,9.82,10.14,40715,-74,78,40,9.82
2020-10-07 05:42:02 UTC,20480,7.05,9.96,10.35,40717,-75,78,40,9.96
2020-10-07 05:44:02 UTC,20481,6.7,9.49,9.75,40719,-75,78,40,9.49
2020-10-07 05:46:02 UTC,20482,7.29,9.49,9.86,40721,-74,78,40,9.49
2020-10-07 05:48:02 UTC,20483,6.34,9.09,9.5,40723,-73,78,40,9.09
2020-10-07 05:50:02 UTC,20484,7,9.36,9.45,40725,-74,78,40,9.36
2020-10-07 05:52:02 UTC,20485,7.12,10.67,11.23,40727,-74,78,40,10.67
2020-10-07 05:54:02 UTC,20486,6.78,9.78,10.22,40729,-72,78,40,9.78
2020-10-07 05:56:02 UTC,20487,7.04,9.88,10.25,40731,-71,78,40,9.88
2020-10-07 05:58:02 UTC,20488,6.3,8.86,9.23,40733,-71,78,40,8.86
2020-10-07 06:00:02 UTC,20489,6.42,9.65,10.02,40735,-72,78,40,9.65
2020-10-07 06:02:02 UTC,20490,7.47,10.16,10.22,40737,-71,78,40,10.16
2020-10-07 06:04:02 UTC,20491,7.27,10.03,10.32,40739,-71,78,40,10.03
2020-10-07 06:06:02 UTC,20492,6.88,9.95,10.53,40741,-71,78,40,9.95
2020-10-07 06:08:02 UTC,20493,6.71,10.22,10.69,40743,-71,78,40,10.22
2020-10-07 06:10:02 UTC,20494,6.93,9.86,10.02,40745,-71,78,40,9.86
2020-10-07 06:12:02 UTC,20495,6.62,9.29,9.71,40747,-74,78,40,9.29
2020-10-07 06:14:02 UTC,20496,7.14,9.81,10.64,40749,-74,78,40,9.81
2020-10-07 06:16:02 UTC,20497,6.91,9.62,10.09,40751,-74,78,40,9.62
2020-10-07 06:18:02 UTC,20498,7.5,9.64,9.76,40753,-74,78,40,9.64
2020-10-07 06:20:02 UTC,20499,6.85,9.75,10.14,40755,-74,78,40,9.75
2020-10-07 06:22:02 UTC,20500,6.72,9.64,10.09,40757,-74,78,40,9.64
2020-10-07 06:24:02 UTC,20501,6.05,8.49,8.79,40759,-74,78,40,8.49
2020-10-07 06:26:02 UTC,20502,6.52,9.43,9.43,40761,-74,78,40,9.43
2020-10-07 06:28:02 UTC,20503,7.2,10.32,10.64,40763,-74,78,40,10.32
2020-10-07 06:30:02 UTC,20504,6.81,10.28,10.5,40765,-74,78,40,10.28
2020-10-07 06:32:02 UTC,20505,6.88,9.39,9.39,40767,-74,78,40,9.39
2020-10-07 06:34:02 UTC,20506,6.77,9.72,9.96,40769,-74,78,40,9.72
2020-10-07 06:36:02 UTC,20507,7.05,9.53,10.14,40771,-74,78,40,9.53
2020-10-07 06:38:02 UTC,20508,6.88,9.9,10.32,40773,-74,78,40,9.9
2020-10-07 06:40:05 UTC,20509,6.33,9.05,9.28,40775,-74,78,40,9.05
2020-10-07 06:42:03 UTC,20510,6.02,9.38,9.71,40777,-74,78,40,9.38
2020-10-07 06:44:02 UTC,20511,7.2,10.19,10.92,40779,-75,78,40,10.19
2020-10-07 06:46:02 UTC,20512,6.45,8.84,9.21,40781,-74,78,40,8.84
2020-10-07 06:48:02 UTC,20513,5.98,9,9.21,40783,-74,78,40,9
2020-10-07 06:50:02 UTC,20514,6.42,8.91,9.18,40785,-74,78,40,8.91
2020-10-07 06:52:02 UTC,20515,6.07,9.25,9.39,40787,-74,78,40,9.25
2020-10-07 06:54:02 UTC,20516,5.64,8.88,9.27,40789,-74,78,40,8.88
2020-10-07 06:56:02 UTC,20517,6.36,8.68,9.24,40791,-74,78,40,8.68
2020-10-07 06:58:02 UTC,20518,6.21,9.14,9.55,40793,-74,78,40,9.14
2020-10-07 07:00:02 UTC,20519,6.67,9.05,9.77,40795,-74,78,40,9.05
2020-10-07 07:02:02 UTC,20520,5.9,8.79,9.36,40797,-74,78,40,8.79
2020-10-07 07:04:02 UTC,20521,5.57,8.7,9.13,40799,-71,78,40,8.7
2020-10-07 07:06:02 UTC,20522,6.12,9.12,9.43,40801,-78,78,40,9.12
2020-10-07 07:08:02 UTC,20523,6.48,10.04,10.61,40803,-76,78,40,10.04
2020-10-07 07:10:02 UTC,20524,5.71,8.85,8.95,40805,-72,78,40,8.85
2020-10-07 07:12:02 UTC,20525,6.51,9.36,9.39,40807,-71,78,40,9.36
2020-10-07 07:14:02 UTC,20526,6.04,8.96,9.4,40809,-71,78,40,8.96
2020-10-07 07:16:02 UTC,20527,6.07,8.47,9,40811,-71,78,40,8.47
2020-10-07 07:18:02 UTC,20528,6.5,8.31,8.79,40813,-71,78,40,8.31
2020-10-07 07:20:02 UTC,20529,6.29,8.73,8.81,40815,-71,78,40,8.73
2020-10-07 07:22:02 UTC,20530,6.22,8.72,9.26,40817,-71,78,40,8.72
2020-10-07 07:24:02 UTC,20531,5.77,8.3,8.88,40819,-72,78,40,8.3
2020-10-07 07:26:02 UTC,20532,6.21,8.4,8.44,40821,-71,78,40,8.4
2020-10-07 07:28:02 UTC,20533,6.58,8.71,8.97,40823,-71,78,40,8.71
2020-10-07 07:30:02 UTC,20534,6.12,9.17,9.56,40825,-71,78,40,9.17
2020-10-07 07:32:02 UTC,20535,5.86,8.38,9.02,40827,-71,78,40,8.38
2020-10-07 07:34:02 UTC,20536,5.67,8.11,8.67,40829,-71,78,40,8.11
2020-10-07 07:36:02 UTC,20537,5.18,8.16,8.28,40831,-71,78,40,8.16
2020-10-07 07:38:02 UTC,20538,5.47,8.43,9.28,40833,-71,78,40,8.43
2020-10-07 07:40:02 UTC,20539,5.96,8.32,9,40835,-71,78,40,8.32
2020-10-07 07:42:02 UTC,20540,6.16,8.75,9.7,40837,-71,78,40,8.75
