"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1496",2020-03-15 03:10:00,1.08083591062347,2.30662795657262,5.77472640132763,23.1,19,306.5
"1497",2020-03-15 03:20:00,1.08939322941161,2.31518527536076,6.12294284614848,23.05,19,305
"1498",2020-03-15 03:30:00,1.09695506649341,2.30532796231591,5.77938533910659,23.1,19,305
"1499",2020-03-15 03:40:00,1.09708702108441,2.31965329849159,5.10247455914552,23.05,19,306
"1500",2020-03-15 03:50:00,1.1162668624213,2.34592983062082,5.65909604244863,23,19,306.5
"1501",2020-03-15 04:00:00,1.12664286633531,2.32662876394869,5.38951983027872,23,19,305
"1502",2020-03-15 04:10:00,1.13500431264387,2.31886136754739,5.00038078359508,23,19,306
"1503",2020-03-15 04:20:00,1.15405377572592,2.32952383242031,4.93953606404006,22.95,19,305.5
"1504",2020-03-15 04:30:00,1.16253441338757,2.31026286062101,5.24205742216649,22.9,20,305
"1505",2020-03-15 04:40:00,1.15919667412908,2.31724758069683,5.17753495781436,22.95,19.5,306
"1506",2020-03-15 04:50:00,1.17177387893419,2.29047040928988,5.19842924269271,22.95,20,307
"1507",2020-03-15 05:00:00,1.19471516343304,2.41082990375627,5.11618504794661,22.9,20,307
"1508",2020-03-15 05:10:00,1.19041212167813,2.356850026455,5.10987662693063,22.9,20,306.5
"1509",2020-03-15 05:20:00,1.20764867105862,2.37602203696067,5.03370572486572,22.9,20,306
"1510",2020-03-15 05:30:00,1.20735404874639,2.39959810185903,4.49118324637623,22.9,20,307.5
"1511",2020-03-15 05:40:00,1.218354688574,2.36479282839065,4.86158535133284,22.85,20,308.5
"1512",2020-03-15 05:50:00,1.22439960720441,2.36180559510355,4.7692141375108,22.85,20,308.5
"1513",2020-03-15 06:00:00,1.24497773498468,2.36560972646556,4.64788069612393,22.85,20,309
"1514",2020-03-15 06:10:00,1.24504089012997,2.38438233915428,4.36274777499391,22.85,20,308.5
"1515",2020-03-15 06:20:00,1.25454245969943,2.37710991230549,4.56999690142894,22.8,20,309
