created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%
2020-03-18 23:25:13 UTC,16114,1.51,2.46,2.46,20196,-60,82,18
2020-03-18 23:27:14 UTC,16115,1.68,2.41,2.41,20198,-59,82,18
2020-03-18 23:29:13 UTC,16116,1.77,2.27,2.61,20200,-57,82,18
2020-03-18 23:31:13 UTC,16117,1.79,2.36,2.62,20202,-59,82,18
2020-03-18 23:33:14 UTC,16118,1.5,1.84,1.84,20204,-60,82,18
2020-03-18 23:35:14 UTC,16119,1.3,2.19,2.47,20206,-58,82,18
2020-03-18 23:37:13 UTC,16120,1.61,2.04,2.04,20208,-57,82,18
2020-03-18 23:39:13 UTC,16121,1.41,2,2,20210,-58,82,18
2020-03-18 23:41:13 UTC,16122,1.39,2,2.12,20212,-55,82,18
2020-03-18 23:43:13 UTC,16123,1.8,2.47,2.63,20214,-58,82,18
2020-03-18 23:45:13 UTC,16124,1.05,2.14,2.14,20216,-59,82,18
2020-03-18 23:47:13 UTC,16125,1.22,1.88,1.88,20218,-59,82,18
2020-03-18 23:49:14 UTC,16126,1.92,2.46,2.51,20220,-58,82,18
2020-03-18 23:51:14 UTC,16127,1.68,2.48,2.57,20222,-59,82,18
2020-03-18 23:53:13 UTC,16128,1.71,2.21,2.41,20224,-58,82,18
2020-03-18 23:55:13 UTC,16129,1.34,2.16,2.16,20226,-59,82,18
2020-03-18 23:57:13 UTC,16130,1.05,1.62,1.84,20228,-59,82,18
2020-03-18 23:59:13 UTC,16131,1.34,2.58,2.58,20230,-59,82,18
2020-03-19 00:01:14 UTC,16132,2.04,2.63,2.63,20232,-59,82,18
2020-03-19 00:03:14 UTC,16133,1.45,2.38,2.38,20234,-58,82,18
2020-03-19 00:05:13 UTC,16134,1.79,2.29,2.29,20236,-58,82,18
2020-03-19 00:07:13 UTC,16135,1.63,2.58,2.86,20238,-59,82,18
2020-03-19 00:09:13 UTC,16136,1.89,2.57,2.57,20240,-58,82,18
2020-03-19 00:11:13 UTC,16137,1.27,2.2,2.33,20242,-59,82,18
2020-03-19 00:13:13 UTC,16138,1.82,2.19,2.19,20244,-57,82,18
2020-03-19 00:15:13 UTC,16139,1.55,2.1,2.1,20246,-57,82,18
2020-03-19 00:17:13 UTC,16140,2.26,3.04,3.21,20248,-58,82,18
2020-03-19 00:19:13 UTC,16141,1.48,1.87,2.07,20250,-57,82,18
2020-03-19 00:21:14 UTC,16142,1.81,2.26,2.26,20252,-57,82,18
2020-03-19 00:23:14 UTC,16143,1.95,2.44,2.72,20254,-58,82,18
2020-03-19 00:25:14 UTC,16144,1.53,2.55,2.55,20256,-58,82,18
2020-03-19 00:27:13 UTC,16145,2.2,3.11,3.11,20258,-57,82,18
2020-03-19 00:29:13 UTC,16146,1.73,2.35,2.42,20260,-57,82,18
2020-03-19 00:31:13 UTC,16147,1.59,2.4,2.52,20262,-57,82,18
2020-03-19 00:33:13 UTC,16148,1.52,1.98,2.45,20264,-57,82,18
2020-03-19 00:35:13 UTC,16149,1.52,2.23,2.23,20266,-58,82,18
2020-03-19 00:37:13 UTC,16150,1.18,2.33,2.55,20268,-57,82,18
2020-03-19 00:39:13 UTC,16151,1.93,2.77,2.77,20270,-57,82,18
2020-03-19 00:41:13 UTC,16152,1.54,2.32,2.47,20272,-58,82,18
2020-03-19 00:43:13 UTC,16153,1.64,2.21,2.24,20274,-57,82,18
2020-03-19 00:45:13 UTC,16154,1.75,2.49,2.67,20276,-58,82,18
2020-03-19 00:47:14 UTC,16155,2.03,2.6,2.72,20278,-58,82,18
2020-03-19 00:49:13 UTC,16156,1.73,2.23,2.37,20280,-57,82,18
2020-03-19 00:51:13 UTC,16157,1.74,2.38,2.48,20282,-55,82,18
2020-03-19 00:53:13 UTC,16158,1.76,2.24,2.24,20284,-55,82,18
2020-03-19 00:55:13 UTC,16159,1.52,2.19,2.36,20286,-60,82,18
2020-03-19 00:57:13 UTC,16160,1.9,2.8,2.8,20288,-57,82,18
2020-03-19 00:59:13 UTC,16161,1.97,2.4,2.43,20290,-61,82,18
2020-03-19 01:01:13 UTC,16162,1.51,1.89,2.02,20292,-58,82,18
2020-03-19 01:03:13 UTC,16163,1.74,2.43,2.98,20294,-58,82,18
2020-03-19 01:05:13 UTC,16164,1.78,2.72,2.88,20296,-59,82,18
2020-03-19 01:07:13 UTC,16165,1.76,2.37,2.37,20298,-59,82,18
2020-03-19 01:09:13 UTC,16166,1.71,2.43,3.17,20300,-58,82,18
2020-03-19 01:11:14 UTC,16167,1.61,2.54,2.63,20302,-58,82,18
2020-03-19 01:13:14 UTC,16168,1.88,2.51,2.51,20304,-58,82,18
2020-03-19 01:15:13 UTC,16169,1.85,2.93,2.93,20306,-58,82,18
2020-03-19 01:17:13 UTC,16170,1.67,2.21,2.29,20308,-58,82,18
2020-03-19 01:19:14 UTC,16171,2.14,2.84,3.47,20310,-58,82,18
2020-03-19 01:21:13 UTC,16172,1.97,2.74,2.74,20312,-58,82,18
2020-03-19 01:23:14 UTC,16173,2.1,3.12,3.12,20314,-58,82,18
2020-03-19 01:25:13 UTC,16174,2.23,2.84,2.95,20316,-58,82,18
2020-03-19 01:27:14 UTC,16175,2.21,2.46,2.66,20318,-58,82,18
2020-03-19 01:29:13 UTC,16176,1.61,1.96,2.05,20320,-58,82,18
2020-03-19 01:31:13 UTC,16177,1.91,2.47,2.55,20322,-58,82,18
2020-03-19 01:33:13 UTC,16178,1.59,2.14,2.14,20324,-58,82,18
2020-03-19 01:35:13 UTC,16179,1.71,2.2,2.49,20326,-58,82,18
2020-03-19 01:37:14 UTC,16180,1.4,2.09,2.29,20328,-58,82,18
2020-03-19 01:39:13 UTC,16181,2.09,2.69,2.69,20330,-55,82,18
2020-03-19 01:41:13 UTC,16182,1.4,2.02,2.02,20332,-58,82,18
2020-03-19 01:43:13 UTC,16183,1.62,2.88,3.11,20334,-57,82,18
2020-03-19 01:45:13 UTC,16184,1.84,2.44,2.64,20336,-58,82,18
2020-03-19 01:47:13 UTC,16185,1.75,2.46,2.46,20338,-58,82,18
2020-03-19 01:49:13 UTC,16186,1.83,2.66,2.66,20340,-61,82,18
2020-03-19 01:51:13 UTC,16187,1.86,2.52,2.59,20342,-59,82,18
2020-03-19 01:53:14 UTC,16188,1.82,2.93,3.02,20344,-59,82,18
2020-03-19 01:55:13 UTC,16189,1.84,2.22,2.53,20346,-59,82,18
2020-03-19 01:57:13 UTC,16190,1.75,1.95,2.17,20348,-59,82,19
2020-03-19 01:59:13 UTC,16191,1.6,2.47,2.47,20350,-59,82,18
2020-03-19 02:01:13 UTC,16192,1.7,2.7,2.7,20352,-59,82,19
2020-03-19 02:03:13 UTC,16193,1.86,2.55,2.64,20354,-59,82,18
2020-03-19 02:05:15 UTC,16194,1.72,2.45,2.53,20356,-58,82,19
2020-03-19 02:07:13 UTC,16195,1.57,1.98,1.98,20358,-58,82,19
2020-03-19 02:09:13 UTC,16196,1.88,2.63,2.82,20360,-58,82,19
2020-03-19 02:11:13 UTC,16197,1.58,2.32,2.35,20362,-57,82,19
2020-03-19 02:13:13 UTC,16198,1.37,2.07,2.13,20364,-58,82,19
2020-03-19 02:15:13 UTC,16199,1.47,2.1,2.5,20366,-58,82,19
2020-03-19 02:17:13 UTC,16200,1.91,2.24,2.24,20368,-59,82,19
2020-03-19 02:19:13 UTC,16201,1.79,2.35,2.35,20370,-58,82,19
2020-03-19 02:21:13 UTC,16202,2.24,3.02,3.07,20372,-57,82,19
2020-03-19 02:23:14 UTC,16203,1.65,2.58,2.75,20374,-58,82,19
2020-03-19 02:25:13 UTC,16204,1.72,2.4,2.4,20376,-57,82,19
2020-03-19 02:27:14 UTC,16205,1.31,1.66,1.69,20378,-58,82,19
2020-03-19 02:29:13 UTC,16206,2.03,2.42,2.42,20380,-58,82,19
2020-03-19 02:31:13 UTC,16207,1.63,2.3,2.3,20382,-58,82,19
2020-03-19 02:33:14 UTC,16208,2.02,2.41,2.41,20384,-58,82,19
2020-03-19 02:35:14 UTC,16209,1.4,1.98,1.98,20386,-58,82,19
2020-03-19 02:37:13 UTC,16210,1.68,2.44,2.44,20388,-58,82,19
2020-03-19 02:39:14 UTC,16211,1.64,2.76,3.14,20390,-58,82,19
2020-03-19 02:41:13 UTC,16212,1.47,2.44,2.49,20392,-58,82,19
2020-03-19 02:43:13 UTC,16213,1.82,3.05,3.41,20394,-55,82,19
2020-03-19 02:45:13 UTC,16214,2.07,2.86,3,20396,-58,82,19
2020-03-19 02:47:13 UTC,16215,2.2,3.05,3.22,20398,-58,82,19
2020-03-19 02:49:13 UTC,16216,2.1,2.95,3.27,20400,-58,82,19
2020-03-19 02:51:14 UTC,16217,1.82,2.6,2.68,20402,-59,82,19
2020-03-19 02:53:13 UTC,16218,1.86,2.49,2.53,20404,-58,82,19
2020-03-19 02:55:13 UTC,16219,1.92,2.51,2.71,20406,-56,82,19
2020-03-19 02:57:13 UTC,16220,2.19,2.85,2.9,20408,-55,82,19
2020-03-19 02:59:16 UTC,16221,2.11,2.77,2.93,20410,-56,82,19
2020-03-19 03:01:13 UTC,16222,1.84,2.28,2.28,20412,-58,82,19
2020-03-19 03:03:13 UTC,16223,2.08,2.71,2.71,20414,-58,82,19
2020-03-19 03:05:13 UTC,16224,2.03,2.47,2.9,20416,-58,82,19
2020-03-19 03:07:13 UTC,16225,2.07,2.95,3.12,20418,-58,82,19
2020-03-19 03:09:14 UTC,16226,1.86,2.66,2.73,20420,-58,82,19
2020-03-19 03:11:13 UTC,16227,1.53,2.53,3.21,20422,-58,82,19
2020-03-19 03:13:13 UTC,16228,1.83,2.53,2.88,20424,-55,82,19
2020-03-19 03:15:13 UTC,16229,2,3.14,3.38,20426,-57,82,19
2020-03-19 03:17:13 UTC,16230,2.04,3.21,3.21,20428,-60,82,19
2020-03-19 03:19:13 UTC,16231,1.87,2.69,2.89,20430,-60,82,19
2020-03-19 03:21:13 UTC,16232,2.03,2.78,3,20432,-59,82,19
2020-03-19 03:23:14 UTC,16233,2.56,3.32,3.54,20434,-57,82,19
2020-03-19 03:25:14 UTC,16234,2.11,2.86,2.86,20436,-58,82,19
2020-03-19 03:27:14 UTC,16235,2.32,2.84,3.05,20438,-58,82,19
2020-03-19 03:29:13 UTC,16236,2.26,2.9,3.41,20440,-57,82,19
2020-03-19 03:31:13 UTC,16237,2,2.97,3.02,20442,-57,82,19
2020-03-19 03:33:13 UTC,16238,2.48,3.54,3.93,20444,-57,82,19
2020-03-19 03:35:13 UTC,16239,2.27,3.27,3.27,20446,-58,82,19
2020-03-19 03:37:13 UTC,16240,2.53,3.22,3.22,20448,-58,82,19
2020-03-19 03:39:13 UTC,16241,1.98,2.83,2.95,20450,-58,82,19
2020-03-19 03:41:14 UTC,16242,2.68,3.3,3.39,20452,-57,82,19
2020-03-19 03:43:13 UTC,16243,2.84,3.6,3.62,20454,-55,82,19
2020-03-19 03:45:13 UTC,16244,2.51,3.33,4.25,20456,-55,82,19
2020-03-19 03:47:13 UTC,16245,2.23,3.61,4.14,20458,-55,82,19
2020-03-19 03:49:14 UTC,16246,2.66,3.55,3.55,20460,-55,82,19
2020-03-19 03:51:14 UTC,16247,2.56,3.42,3.49,20462,-55,82,19
2020-03-19 03:53:13 UTC,16248,2.38,3.4,3.82,20464,-55,82,19
2020-03-19 03:55:13 UTC,16249,2.76,3.76,4.27,20466,-56,82,19
2020-03-19 03:57:13 UTC,16250,2.47,3.53,3.68,20468,-55,82,19
2020-03-19 03:59:13 UTC,16251,2.76,3.86,3.86,20470,-55,82,19
2020-03-19 04:01:13 UTC,16252,3.02,4.2,4.43,20472,-55,82,19
2020-03-19 04:03:13 UTC,16253,2.22,3.02,3.18,20474,-55,82,19
2020-03-19 04:05:13 UTC,16254,2.8,3.82,4.12,20476,-55,82,19
2020-03-19 04:07:13 UTC,16255,2.88,4.26,4.62,20478,-55,82,19
2020-03-19 04:09:13 UTC,16256,2.79,3.38,3.53,20480,-55,82,19
2020-03-19 04:11:13 UTC,16257,2.61,3.68,3.76,20482,-60,82,19
2020-03-19 04:13:13 UTC,16258,3.13,4.23,4.23,20484,-60,82,19
2020-03-19 04:15:14 UTC,16259,2.53,3.64,3.9,20486,-60,81,19
2020-03-19 04:17:13 UTC,16260,3.16,4.15,4.15,20488,-60,81,19
2020-03-19 04:19:13 UTC,16261,2.72,3.39,3.58,20490,-61,82,19
2020-03-19 04:21:13 UTC,16262,2.78,3.78,3.78,20492,-55,81,19
2020-03-19 04:23:14 UTC,16263,3,4.03,4.38,20494,-55,81,19
2020-03-19 04:25:13 UTC,16264,3.3,3.93,4.07,20496,-56,82,19
2020-03-19 04:27:13 UTC,16265,2.65,4,4.05,20498,-56,82,19
2020-03-19 04:29:14 UTC,16266,3.25,3.98,4.25,20500,-56,82,19
2020-03-19 04:31:13 UTC,16267,3.25,4.22,4.44,20502,-60,82,19
2020-03-19 04:33:13 UTC,16268,3.11,4.53,4.53,20504,-60,81,19
2020-03-19 04:35:13 UTC,16269,3.37,4.12,4.12,20506,-60,81,19
2020-03-19 04:37:13 UTC,16270,3.27,4.14,4.34,20508,-60,81,19
2020-03-19 04:39:13 UTC,16271,3.25,4.45,4.55,20510,-60,81,19
2020-03-19 04:41:13 UTC,16272,3.39,4.63,4.82,20512,-60,81,19
2020-03-19 04:43:13 UTC,16273,3.8,4.59,4.64,20514,-60,81,19
2020-03-19 04:45:13 UTC,16274,3.53,4.49,4.49,20516,-60,81,19
2020-03-19 04:47:13 UTC,16275,3.23,4.25,4.25,20518,-60,81,19
2020-03-19 04:49:13 UTC,16276,3.09,4.63,4.93,20520,-60,81,19
2020-03-19 04:51:13 UTC,16277,3.42,4.38,4.91,20522,-60,81,19
2020-03-19 04:53:13 UTC,16278,3.09,3.89,4.12,20524,-60,81,19
2020-03-19 04:55:13 UTC,16279,3.92,4.85,4.85,20526,-60,81,19
2020-03-19 04:57:13 UTC,16280,3.18,4.52,4.68,20528,-60,81,19
2020-03-19 04:59:13 UTC,16281,2.98,4.62,4.8,20530,-60,81,19
2020-03-19 05:01:13 UTC,16282,3.28,4.42,4.68,20532,-60,81,19
2020-03-19 05:03:14 UTC,16283,3.2,4.58,4.69,20534,-60,81,19
2020-03-19 05:05:14 UTC,16284,3.79,4.66,4.93,20536,-60,81,19
2020-03-19 05:07:13 UTC,16285,3.36,4.75,4.75,20538,-60,81,19
2020-03-19 05:09:14 UTC,16286,3.24,4.24,4.91,20540,-60,81,19
2020-03-19 05:11:14 UTC,16287,3.24,4.38,4.43,20542,-60,81,19
2020-03-19 05:13:14 UTC,16288,2.96,3.77,4,20544,-60,81,19
2020-03-19 05:15:14 UTC,16289,2.91,4.32,4.32,20546,-60,81,19
2020-03-19 05:17:13 UTC,16290,3.25,4.76,4.76,20548,-60,81,19
2020-03-19 05:19:13 UTC,16291,3.69,5.03,5.29,20550,-60,81,19
2020-03-19 05:21:13 UTC,16292,3.54,4.61,4.83,20552,-60,81,19
2020-03-19 05:23:14 UTC,16293,3.54,4.86,5.14,20554,-60,81,19
2020-03-19 05:25:13 UTC,16294,3.72,4.54,4.54,20556,-60,81,19
2020-03-19 05:27:14 UTC,16295,3.89,4.82,5.26,20558,-60,81,19
2020-03-19 05:29:13 UTC,16296,3.74,4.43,4.67,20560,-60,81,19
2020-03-19 05:31:14 UTC,16297,3.56,4.51,4.61,20562,-60,81,19
2020-03-19 05:33:13 UTC,16298,3.8,5.16,5.29,20564,-60,81,19
2020-03-19 05:35:13 UTC,16299,3.58,4.87,4.98,20566,-60,81,19
2020-03-19 05:37:13 UTC,16300,3.86,5.03,5.26,20568,-60,81,19
2020-03-19 05:39:13 UTC,16301,3.91,4.93,5.07,20570,-60,81,19
2020-03-19 05:41:13 UTC,16302,3.62,4.71,4.71,20572,-60,81,19
2020-03-19 05:43:14 UTC,16303,3.89,5.37,5.63,20574,-57,81,19
2020-03-19 05:45:14 UTC,16304,3.95,4.9,4.95,20576,-59,81,19
2020-03-19 05:47:14 UTC,16305,3.85,5.25,5.25,20578,-59,81,19
2020-03-19 05:49:16 UTC,16306,3.55,4.73,5,20580,-57,81,19
2020-03-19 05:51:13 UTC,16307,3.43,4.93,5.38,20582,-56,81,19
2020-03-19 05:53:13 UTC,16308,4,4.84,4.84,20584,-55,81,19
2020-03-19 05:55:13 UTC,16309,3.88,5.4,5.69,20586,-55,81,19
2020-03-19 05:57:14 UTC,16310,3.69,4.98,5.14,20588,-56,81,19
2020-03-19 05:59:13 UTC,16311,4.15,5.18,5.65,20590,-60,81,19
2020-03-19 06:01:13 UTC,16312,3.98,5.12,5.46,20592,-60,81,19
2020-03-19 06:03:13 UTC,16313,3.63,4.59,4.73,20594,-60,81,19
2020-03-19 06:05:13 UTC,16314,3.87,4.88,4.88,20596,-60,81,19
2020-03-19 06:07:13 UTC,16315,4.19,5.23,5.79,20598,-60,81,19
2020-03-19 06:09:13 UTC,16316,3.77,4.72,5.18,20600,-60,81,19
2020-03-19 06:11:13 UTC,16317,4.59,5.92,6,20602,-60,81,19
2020-03-19 06:13:14 UTC,16318,3.8,4.78,4.78,20604,-60,81,19
2020-03-19 06:15:13 UTC,16319,3.98,5.11,5.18,20606,-60,81,19
2020-03-19 06:17:13 UTC,16320,3.62,5.14,5.5,20608,-61,81,19
2020-03-19 06:19:13 UTC,16321,3.7,5.42,5.6,20610,-58,81,19
2020-03-19 06:21:14 UTC,16322,4.6,5.86,6.24,20612,-58,81,19
2020-03-19 06:23:14 UTC,16323,4.8,5.7,5.89,20614,-58,81,19
2020-03-19 06:25:13 UTC,16324,3.8,5.33,5.56,20616,-59,81,19
2020-03-19 06:27:13 UTC,16325,3.93,5.1,5.29,20618,-59,81,19
2020-03-19 06:29:13 UTC,16326,4.29,5.64,5.81,20620,-58,81,19
2020-03-19 06:31:13 UTC,16327,4.33,5.93,6.25,20622,-58,81,19
2020-03-19 06:33:14 UTC,16328,4.2,5.45,5.49,20624,-59,81,19
2020-03-19 06:35:13 UTC,16329,4.19,5.41,5.57,20626,-60,81,19
2020-03-19 06:37:13 UTC,16330,4.55,5.65,5.65,20628,-60,81,19
2020-03-19 06:39:13 UTC,16331,4.23,5.68,5.85,20630,-60,81,19
2020-03-19 06:41:14 UTC,16332,4.05,5.27,5.82,20632,-60,81,19
2020-03-19 06:43:14 UTC,16333,3.9,4.84,5.12,20634,-60,81,19
2020-03-19 06:45:13 UTC,16334,4.27,5.62,5.78,20636,-60,81,19
2020-03-19 06:47:13 UTC,16335,4.4,5.8,5.93,20638,-55,81,19
2020-03-19 06:49:13 UTC,16336,4.53,5.89,6.21,20640,-55,81,19
2020-03-19 06:51:13 UTC,16337,4.25,5.75,5.75,20642,-57,81,19
2020-03-19 06:53:13 UTC,16338,4.22,5.66,5.72,20644,-57,81,19
2020-03-19 06:55:13 UTC,16339,4.67,5.91,6.24,20646,-58,81,19
2020-03-19 06:57:13 UTC,16340,4.91,5.87,6.09,20648,-58,81,19
2020-03-19 06:59:13 UTC,16341,4.6,5.75,5.89,20650,-58,81,19
2020-03-19 07:01:14 UTC,16342,4.67,5.95,5.95,20652,-58,81,19
2020-03-19 07:03:14 UTC,16343,4.49,6.53,6.86,20654,-61,81,19
2020-03-19 07:05:13 UTC,16344,4.16,5.88,6.09,20656,-60,81,19
2020-03-19 07:07:13 UTC,16345,4.57,6.04,6.33,20658,-59,81,19
2020-03-19 07:09:13 UTC,16346,4.38,6.02,6.47,20660,-60,81,19
2020-03-19 07:11:13 UTC,16347,4.1,5.15,5.68,20662,-59,81,19
2020-03-19 07:13:13 UTC,16348,3.78,5.38,5.4,20664,-60,81,19
2020-03-19 07:15:13 UTC,16349,4.66,6.05,6.64,20666,-60,81,19
2020-03-19 07:17:13 UTC,16350,4.6,5.75,5.89,20668,-58,81,19
2020-03-19 07:19:14 UTC,16351,4.62,5.79,5.95,20670,-58,81,19
2020-03-19 07:21:14 UTC,16352,4.75,5.79,5.86,20672,-58,81,19
2020-03-19 07:23:14 UTC,16353,4.64,5.41,5.62,20674,-58,81,19
2020-03-19 07:25:13 UTC,16354,4.68,6.3,6.55,20676,-58,81,19
2020-03-19 07:27:14 UTC,16355,4.67,6.21,6.28,20678,-60,81,19
2020-03-19 07:29:13 UTC,16356,4.02,5.1,5.56,20680,-60,81,19
2020-03-19 07:31:13 UTC,16357,4.47,6.34,6.62,20682,-58,81,19
2020-03-19 07:33:13 UTC,16358,3.91,5.52,6.19,20684,-58,81,19
2020-03-19 07:35:14 UTC,16359,4.34,5.69,6.19,20686,-58,81,19
2020-03-19 07:37:13 UTC,16360,4.47,6.49,6.53,20688,-58,81,19
2020-03-19 07:39:13 UTC,16361,3.67,5.02,5.05,20690,-57,81,19
2020-03-19 07:41:14 UTC,16362,4.23,6.02,6.16,20692,-58,81,19
2020-03-19 07:43:13 UTC,16363,4.21,6.05,6.18,20694,-58,81,19
2020-03-19 07:45:13 UTC,16364,3.46,4.47,4.85,20696,-58,81,19
2020-03-19 07:47:13 UTC,16365,4.19,5.38,5.69,20698,-58,81,19
2020-03-19 07:49:13 UTC,16366,4.61,6.57,6.74,20700,-58,81,19
2020-03-19 07:51:13 UTC,16367,3.89,5.14,5.23,20702,-58,81,19
2020-03-19 07:53:13 UTC,16368,4.69,6.2,6.53,20704,-58,81,19
2020-03-19 07:55:14 UTC,16369,4.38,5.76,6.48,20706,-58,81,19
2020-03-19 07:57:13 UTC,16370,4.43,5.28,5.6,20708,-58,81,19
2020-03-19 07:59:13 UTC,16371,4.61,5.82,6.21,20710,-57,81,19
2020-03-19 08:01:14 UTC,16372,3.97,5.63,5.88,20712,-58,81,19
2020-03-19 08:03:14 UTC,16373,4.54,5.37,6.19,20714,-58,81,19
2020-03-19 08:05:13 UTC,16374,4.2,5.32,5.49,20716,-58,81,19
2020-03-19 08:07:13 UTC,16375,4.32,5.66,5.66,20718,-57,81,19
2020-03-19 08:09:14 UTC,16376,4.2,5.9,5.9,20720,-58,81,19
2020-03-19 08:11:13 UTC,16377,4.15,5.57,5.73,20722,-57,81,19
2020-03-19 08:13:13 UTC,16378,4.53,5.88,5.88,20724,-60,81,19
2020-03-19 08:15:13 UTC,16379,4.75,6.55,6.64,20726,-55,81,19
2020-03-19 08:17:14 UTC,16380,4.19,5.45,5.78,20728,-56,81,20
2020-03-19 08:19:13 UTC,16381,4.47,5.7,6.23,20730,-55,81,20
2020-03-19 08:21:13 UTC,16382,3.64,5.17,5.43,20732,-56,81,20
2020-03-19 08:23:14 UTC,16383,4.52,5.77,5.77,20734,-55,81,20
2020-03-19 08:25:14 UTC,16384,4.61,6.14,6.62,20736,-60,81,20
2020-03-19 08:27:13 UTC,16385,3.95,5.18,5.65,20738,-60,81,20
2020-03-19 08:29:13 UTC,16386,4.55,6,6.14,20740,-60,81,20
2020-03-19 08:31:13 UTC,16387,4.36,5.78,6.09,20742,-60,81,20
2020-03-19 08:33:14 UTC,16388,4.28,5.6,5.88,20744,-60,81,20
2020-03-19 08:35:14 UTC,16389,3.81,5.19,5.61,20746,-60,81,20
2020-03-19 08:37:13 UTC,16390,4.33,5.33,5.55,20748,-60,81,20
2020-03-19 08:39:14 UTC,16391,4.83,6.47,6.47,20750,-60,81,20
2020-03-19 08:41:13 UTC,16392,3.98,5.25,5.25,20752,-60,81,20
2020-03-19 08:43:13 UTC,16393,4.63,6.2,6.92,20754,-60,81,20
2020-03-19 08:45:13 UTC,16394,4.57,5.72,5.86,20756,-60,81,20
2020-03-19 08:47:13 UTC,16395,4.24,5.98,6.47,20758,-60,81,20
2020-03-19 08:49:13 UTC,16396,4.71,6.54,6.98,20760,-60,81,20
2020-03-19 08:51:13 UTC,16397,4.6,6.19,6.67,20762,-60,81,20
2020-03-19 08:53:14 UTC,16398,3.91,5.07,5.36,20764,-60,81,20
2020-03-19 08:55:13 UTC,16399,4.21,5.47,5.57,20766,-61,81,20
2020-03-19 08:57:13 UTC,16400,4.04,5.58,5.67,20768,-61,81,20
2020-03-19 08:59:13 UTC,16401,4.25,5.18,5.45,20770,-60,81,20
2020-03-19 09:01:13 UTC,16402,4.79,5.89,6.26,20772,-60,81,20
2020-03-19 09:03:14 UTC,16403,4.16,5.81,6.24,20774,-56,81,20
2020-03-19 09:05:13 UTC,16404,4.33,5.4,5.4,20776,-56,81,20
2020-03-19 09:07:14 UTC,16405,4.07,4.98,5.18,20778,-58,81,20
2020-03-19 09:09:13 UTC,16406,4.52,6,6.34,20780,-58,81,20
2020-03-19 09:11:14 UTC,16407,4.19,5.33,5.82,20782,-58,81,20
2020-03-19 09:13:13 UTC,16408,4.28,5.23,5.23,20784,-58,81,20
2020-03-19 09:15:14 UTC,16409,3.89,5.44,5.54,20786,-59,81,20
2020-03-19 09:17:13 UTC,16410,4.67,6.02,6.74,20788,-59,81,20
2020-03-19 09:19:13 UTC,16411,4.36,5.83,6.07,20790,-58,81,20
2020-03-19 09:21:14 UTC,16412,4.95,6.51,6.88,20792,-58,81,20
2020-03-19 09:23:14 UTC,16413,4.54,6.28,6.4,20794,-59,81,20
2020-03-19 09:25:13 UTC,16414,4.19,5.81,6.03,20796,-59,81,20
2020-03-19 09:27:13 UTC,16415,4.54,6.56,6.64,20798,-58,81,20
2020-03-19 09:29:13 UTC,16416,4.74,6.05,6.26,20800,-59,81,20
2020-03-19 09:31:13 UTC,16417,4.04,5.46,5.46,20802,-59,81,20
2020-03-19 09:33:13 UTC,16418,4.05,5.47,5.47,20804,-59,81,20
2020-03-19 09:35:13 UTC,16419,4.14,5.36,5.76,20806,-59,81,20
2020-03-19 09:37:13 UTC,16420,4.8,6.42,7.13,20808,-59,81,20
2020-03-19 09:39:13 UTC,16421,4.72,6.12,6.42,20810,-58,81,20
2020-03-19 09:41:13 UTC,16422,4.19,5.85,6.31,20812,-59,81,20
2020-03-19 09:43:13 UTC,16423,4.6,5.67,5.76,20814,-58,81,20
2020-03-19 09:45:13 UTC,16424,4.34,5.57,5.64,20816,-58,81,20
2020-03-19 09:47:13 UTC,16425,4.36,5.3,6.02,20818,-58,81,20
2020-03-19 09:49:13 UTC,16426,4.25,5.33,5.6,20820,-58,81,20
2020-03-19 09:51:13 UTC,16427,4.21,5.83,6.12,20822,-58,81,20
2020-03-19 09:53:13 UTC,16428,4.23,5.65,6.02,20824,-58,81,20
2020-03-19 09:55:14 UTC,16429,4.56,5.42,5.58,20826,-58,81,20
2020-03-19 09:57:13 UTC,16430,3.96,5.62,5.82,20828,-58,81,20
2020-03-19 09:59:13 UTC,16431,4.93,6.29,6.77,20830,-58,81,20
2020-03-19 10:01:13 UTC,16432,4.53,6.12,7.05,20832,-58,81,20
2020-03-19 10:03:13 UTC,16433,3.58,4.76,5.02,20834,-58,81,20
2020-03-19 10:05:13 UTC,16434,4.09,5.38,5.75,20836,-58,81,20
2020-03-19 10:07:13 UTC,16435,3.35,5.35,5.61,20838,-58,81,20
2020-03-19 10:09:14 UTC,16436,3.9,5.32,5.73,20840,-58,81,20
2020-03-19 10:11:13 UTC,16437,3.9,4.92,4.92,20842,-61,81,20
2020-03-19 10:13:14 UTC,16438,4,4.63,4.63,20844,-61,81,20
2020-03-19 10:15:13 UTC,16439,4.16,5.72,6.12,20846,-61,81,20
2020-03-19 10:17:13 UTC,16440,4.39,5.51,5.73,20848,-61,81,20
2020-03-19 10:19:14 UTC,16441,4.67,5.9,6.21,20850,-61,81,20
2020-03-19 10:21:13 UTC,16442,3.63,4.84,5.77,20852,-61,81,20
2020-03-19 10:23:14 UTC,16443,4.35,5.61,6.04,20854,-61,81,20
2020-03-19 10:25:14 UTC,16444,4.53,5.81,6.26,20856,-61,81,20
