"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1194",2020-09-17 05:00:00,58.9349682436888,73.4889907513556,76.3552370605088,25.5,52,503
"1195",2020-09-17 05:10:00,59.9182045385631,74.8773835751015,77.9402746414315,25.55,52,501
"1196",2020-09-17 05:20:00,61.0581742338193,76.0779977189467,78.7595171349944,25.6,51.5,500
"1197",2020-09-17 05:30:00,61.2105715656614,76.2555560454162,78.9013218692499,25.55,52,500
"1198",2020-09-17 05:40:00,62.3445376321245,77.9017741563444,80.5296631840712,25.6,51,499
"1199",2020-09-17 05:50:00,62.9754846872007,78.3862713196151,81.1095032599124,25.7,51,498.5
"1200",2020-09-17 06:00:00,63.3277386628336,78.9036846445969,81.5136968762166,25.75,51,498.5
"1201",2020-09-17 06:10:00,64.1340666156543,79.9435582398564,82.7025437723677,25.9,51,500
"1202",2020-09-17 06:20:00,64.7506698253174,80.9395118300553,83.7104152266379,25.8,51,499
"1203",2020-09-17 06:30:00,65.4470586029716,81.7423509695945,84.7933241718532,25.7,51,499
"1204",2020-09-17 06:40:00,66.3328153378922,83.135198519313,86.4126111389269,25.5,52,500
"1205",2020-09-17 06:50:00,66.3109037314243,83.0352233141294,85.9551000116036,25.6,52,500
"1206",2020-09-17 07:00:00,66.8742772980965,84.0160113301328,87.0073952120349,25.55,52,502
"1207",2020-09-17 07:10:00,66.8149911936267,83.6844703607206,86.7711971551932,25.7,51,503
"1208",2020-09-17 07:20:00,67.3583664191262,84.5542933626676,87.3609503514642,25.8,51,503.5
"1209",2020-09-17 07:30:00,67.7972569485005,84.9273782137857,87.9068442316165,25.75,51,503.5
"1210",2020-09-17 07:40:00,67.6897557805951,85.0766482218212,88.6222127830398,25.55,52,503.5
"1211",2020-09-17 07:50:00,67.9673514504024,85.2181164591572,88.1081984964531,25.65,51.5,503.5
"1212",2020-09-17 08:00:00,68.4699904376522,86.2723618670842,89.3054582732359,25.65,51.5,505
"1213",2020-09-17 08:10:00,68.3614138271177,85.7089518921317,88.9327341234246,25.65,51.5,505
"1214",2020-09-17 08:20:00,68.8986461723222,86.7410171316747,89.6847295572915,25.85,51,504.5
"1215",2020-09-17 08:30:00,68.9984655998991,87.0776079702322,90.3073491335608,25.9,51,505.5
"1216",2020-09-17 08:40:00,69.7424939765933,88.4461451366521,91.9738329017638,25.85,51,504.5
