"","TimeStamp_1h","Spot_O","Model_O","RH_O","CO2_O","BP_O","TempC_O","PM1_O","PM25_O","PM10_O","Spot_M","Model_M","RH_M","CO2_M","BP_M","TempC_M","PM1_M","PM25_M","PM10_M","Spot_E","Model_E","RH_E","CO2_E","BP_E","TempC_E","PM1_E","PM25_E","PM10_E","Wind Speed (m/s)","Wind Direction","TOSAC","Opening","Bscat.rev","Tower_Neph","Bellevue","Weller","LFP","Lynnwood","Duwamish","Lynn_Dis","LFP_Dis","Wel_Dis","Bel_Dis","Duw_Dis","occupancy","Wind_NS","Lynn_Travel","LFP_Travel","Wel_Travel","Bel_Travel","Duw_Travel"
"2280",2019-11-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,60.5,691.666666666667,101.3125,12.6666666666667,13.1438641666667,16.6340358333333,27.0492566666667,"Exhaust",1702,52,435.75,101.125,15.375,12.0063883333333,15.0969966666667,24.8746116666667,1.32898033333333,286.066666666667,9.33333333333333,0,0.654833333333333,15.1373,10.9,14,27.3,40.8,21.3,16208.12,10733.51,7081.74,14163.54,11352.23,116.916666666667,1,3.38775182945187,2.2434722928347,1.48019496651694,2.96040247397692,2.37279449750239
"2281",2019-11-04 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,59.8333333333333,686.166666666667,101.3125,12.5666666666667,12.7392183333333,16.5069166666667,25.7641175,"Exhaust",1702,51.5833333333333,430,101.125,15.225,11.4792175,14.7541258333333,23.6955041666667,1.43186913333333,250.45,9,0,0.63275,14.646125,11.4,20,28.4,31.8,22.6,16208.12,10733.51,7081.74,14163.54,11352.23,123.75,1,3.1443205602697,2.08226470293041,1.37383365155764,2.74767894291271,2.20229429408904
"2282",2019-11-04 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,60,694.083333333333,101.3125,12.3583333333333,11.9533233333333,15.2850066666667,23.4517216666667,"Exhaust",1702,52.0833333333333,435.083333333333,101.125,14.975,10.8831266666667,13.8350283333333,21.8090725,1.29468406666667,80.3833333333333,8.44166666666667,0,0.515333333333333,12.03929,9.9,16,25.2,24.3,24.2,16208.12,10733.51,7081.74,14163.54,11352.23,121,1,3.47749359976848,2.30290202244621,1.51940542920613,3.03882373156571,2.43564998087993
"2283",2019-11-04 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,60.5833333333333,704.75,101.3125,12.35,11.79838875,15.4192066666667,24.2851058333333,"Exhaust",1702,52.4166666666667,444.583333333333,101.125,14.925,10.9609071666667,14.2769966666667,22.7267625,1.5690542,59.15,8.9,0,0.50225,11.74958,9.1,14,19.6,25.7,25.7,16208.12,10733.51,7081.74,14163.54,11352.23,127.583333333333,1,2.86940728724065,1.90020877261955,1.25371704814276,2.50744471839575,2.00974397329437
"2284",2019-11-04 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,61.0833333333333,691.166666666667,101.3125,12.3166666666667,13.7284,16.8684716666667,25.373855,"Exhaust",1702,53.25,429.166666666667,101.125,14.7666666666667,12.5471983333333,15.3063041666667,23.1979175,1.45759133333333,52.9833333333333,8.55833333333333,0,0.15225,3.979765,7.8,23,17.5,17.9,28.3,16208.12,10733.51,7081.74,14163.54,11352.23,133.75,1,3.08883255038259,2.04551885523164,1.34958952829485,2.69919049097895,2.16343027713453
"2285",2019-11-04 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,60.8333333333333,691.083333333333,101.3125,12.5,12.41834,15.1304590833333,22.7439875,"Exhaust",1702,56,425.25,101.125,13.8416666666667,12.2827125,14.7941875,22.4712775,1.32040626666667,81.0166666666667,9.16666666666667,0.0770833333333333,0.12925,3.465835,5.7,14,17.9,11.3,25.3,16208.12,10733.51,7081.74,14163.54,11352.23,112,1,3.4097502179548,2.25804029473622,1.48980662214367,2.97962586666508,2.38820225397968
"2286",2019-11-04 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,51.5833333333333,685.75,101.3125,15.5333333333333,4.53768583333333,5.46455666666667,8.4549475,"Exhaust",1702,50.3333333333333,435.5,101.125,16.1,3.45081208333333,4.1223105,5.86629058333333,1.35470253333333,70.05,9.30833333333333,0.53675,0.078125,2.3316555,7.6,15,18,12.6,23.7,16208.12,10733.51,7081.74,14163.54,11352.23,96.9166666666667,1,3.32342742762683,2.20087471765429,1.45208999879826,2.90419230042039,2.32774143742323
"2287",2019-11-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,53.5,691.666666666667,101.3125,15.0083333333333,4.44971533333333,5.48249891666667,9.25847466666667,"Exhaust",1702,43.75,445.916666666667,101.125,18.8666666666667,1.13264808333333,1.346624,2.66652758333333,1.17464713333333,199.9,9.83333333333333,0.550083333333333,0.023055,1.11174333333333,8.1,15,17.2,11.8,27,16208.12,10733.51,7081.74,14163.54,11352.23,106.333333333333,1,3.83285790923387,2.53823507583488,1.67467313730018,3.34936046325856,2.68454851907204
"2288",2019-11-04 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,53.4166666666667,713.583333333333,101.3125,15.15,4.85589558333333,6.11889133333333,10.96251075,"Exhaust",1702,42.1666666666667,458.083333333333,101.125,19.6083333333333,1.105730175,1.343362,2.28189358333333,1.12320273333333,206.6,10.0583333333333,0.567083333333333,0.01025275,0.827608666666667,7.1,12,17.2,16.9,30.6,16208.12,10733.51,7081.74,14163.54,11352.23,93.0833333333333,1,4.00840865316824,2.65449011747617,1.75137572374141,3.50276628600322,2.8075049397929
"2289",2019-11-04 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52,761.166666666667,101.3125,15.9333333333333,4.31768,5.340679,11.3194741666667,"Exhaust",1702,41.5833333333333,508,101.125,20.125,1.18336158333333,1.47303558333333,3.78808058333333,1.40614693333333,72.1333333333333,9.70833333333333,0.593166666666667,0.0105458333333333,0.834156333333333,7.1,10,17.7,17.7,27.5,16208.12,10733.51,7081.74,14163.54,11352.23,92.75,1,3.20183861929902,2.12035491091084,1.39896475493979,2.79794136260013,2.24258016532238
"2290",2019-11-04 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52.1666666666667,803.833333333333,101.3125,15.975,4.54159758333333,5.64212216666667,12.2863325,"Exhaust",1702,41.1666666666667,558.916666666667,101.125,20.45,1.36141258333333,1.69807525,4.51466383333333,1.26896186666667,182.983333333333,10.075,0.602583333333333,0.0438333333333333,1.5729705,5.9,8,16.6,15.8,31.1,16208.12,10733.51,7081.74,14163.54,11352.23,89.8333333333333,1,3.54798333489892,2.34958246884715,1.55020418790625,3.10042150990826,2.48502126427615
"2291",2019-11-04 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52.3333333333333,809,101.3125,15.9,3.59625141666667,4.573982,12.2550450833333,"Exhaust",1702,41,570.333333333333,101.125,20.7166666666667,1.189079325,1.50563483333333,5.30048133333333,1.32898033333333,98.6333333333333,10.9,0.61525,0.0699166666666667,2.1517615,5.8,14,15.9,10.2,24.1,16208.12,10733.51,7081.74,14163.54,11352.23,91.3333333333333,1,3.38775182945187,2.2434722928347,1.48019496651694,2.96040247397692,2.37279449750239
"2292",2019-11-04 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52.4166666666667,813.25,101.3125,16.1166666666667,3.07221683333333,4.05919441666667,11.0341246666667,"Exhaust",1702,41,567.5,101.125,20.9083333333333,0.994307925,1.24731566666667,3.79376608333333,1.48331353333333,149.3,11.3,0.628333333333333,0.059775,1.9269125,4.6,12,14,3.8,21.5,16208.12,10733.51,7081.74,14163.54,11352.23,90.5833333333333,1,3.03526898014474,2.01004742999641,1.32618624167702,2.65238371945909,2.1259141451611
"2293",2019-11-04 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52.75,800.833333333333,101.3125,16.2333333333333,2.81565075,3.73789791666667,15.0290821666667,"Exhaust",1702,41,552.416666666667,101.125,21.0833333333333,1.00222198333333,1.28254133333333,3.70484725,1.50903573333333,88.3666666666667,11.6083333333333,0.642583333333333,0.0595,1.920493,4,15,7.9,3.3,18.6,16208.12,10733.51,7081.74,14163.54,11352.23,93.8333333333333,1,2.98353144071045,1.9757852578942,1.30358079437571,2.60717263333194,2.08967697223222
"2294",2019-11-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52.8333333333333,789.833333333333,101.3125,16.3583333333333,1.84143741666667,2.5388485,7.9813395,"Exhaust",1702,41,541.333333333333,101.125,21.225,0.7854347,1.02973288333333,3.00313258333333,1.4661654,113.583333333333,11.8583333333333,0.64175,0.048425,1.674961,5.3,12,3.3,3.8,10.4,16208.12,10733.51,7081.74,14163.54,11352.23,107.5,1,3.07076920213474,2.03355675666303,1.34169719187208,2.68340575126563,2.15077863808696
"2295",2019-11-04 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,53.3333333333333,775.083333333333,101.3125,16.4,1.36535616666667,1.82384533333333,5.53129425,"Exhaust",1702,41,520.916666666667,101.125,21.3333333333333,0.636865141666667,0.826755416666667,3.18251991666667,1.50903573333333,248.766666666667,11.6666666666667,0.645333333333333,0.042375,1.540725,5.9,7,4.7,4.9,7.1,16208.12,10733.51,7081.74,14163.54,11352.23,120.5,1,2.98353144071045,1.9757852578942,1.30358079437571,2.60717263333194,2.08967697223222
"2296",2019-11-04 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,53,766.75,101.3125,16.5583333333333,1.59948158333333,2.07108891666667,5.77456525,"Exhaust",1702,41,498.333333333333,101.125,21.55,0.665750783333333,0.814996333333333,2.95524616666667,1.56048013333333,247.95,11.7083333333333,0.653333333333333,0.0492833333333333,1.693683,4.6,4,5.8,5.3,8.3,16208.12,10733.51,7081.74,14163.54,11352.23,133.916666666667,1,2.88517326134637,1.91064948016142,1.26060560335234,2.52122188717814,2.02078652259819
"2297",2019-11-04 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,53.5,759.75,101.3125,16.4083333333333,1.89784575,2.43816216666667,6.30451575,"Exhaust",1702,40.9166666666667,485.833333333333,101.125,21.6,0.697284158333333,0.849540441666667,2.22406741666667,1.70623926666667,334.7,11.15,0.6255,0.0473,1.649727,3.6,5,6.4,5.7,9.7,16208.12,10733.51,7081.74,14163.54,11352.23,180.583333333333,1,2.63870117369367,1.74742816778582,1.15291567743781,2.30584112294684,1.84815651815513
"2298",2019-11-04 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,53.3333333333333,743.833333333333,101.3125,16.5083333333333,2.24531083333333,2.88121733333333,6.66613225,"Exhaust",1702,40,465.818181818182,101.125,21.8909090909091,0.695894345454545,0.851200445454546,2.02781863636364,1.56048013333333,316.216666666667,10.5,0.601166666666667,0.0372666666666667,1.4271165,4,4,7.7,8.5,11.6,16208.12,10733.51,7081.74,14163.54,11352.23,223.416666666667,1,2.88517326134637,1.91064948016142,1.26060560335234,2.52122188717814,2.02078652259819
"2299",2019-11-04 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,55.8333333333333,667.333333333333,101.3125,15.4166666666667,5.98386575,8.14308716666667,15.0425370833333,"Exhaust",1702,43.25,404.333333333333,101.125,20.175,4.49410341666667,6.144084,11.3243823333333,1.91201686666667,334,10.9166666666667,5e-04,0.278695833333333,6.78812416666667,5.9,10,11.2,11.6,14.9,16208.12,10733.51,7081.74,14163.54,11352.23,250.166666666667,1,2.35471539715265,1.55936414972815,1.02883506641312,2.05767884962521,1.6492517807752
"2300",2019-11-04 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,57.3333333333333,667.25,101.3125,14.7166666666667,8.70617141666667,11.3152791666667,20.9230658333333,"Exhaust",1702,47,393.166666666667,101.125,18.275,7.86223141666667,10.2254294166667,19.2899575,1.75768366666667,330.2,10.2416666666667,0,0.57175,13.29026,10,14,15.3,12.6,19.3,16208.12,10733.51,7081.74,14163.54,11352.23,268,1,2.56147089543922,1.69628392872867,1.11917180395183,2.23835309008011,1.7940641322579
"2301",2019-11-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,58.1666666666667,668.5,101.3125,14.275,8.82213791666667,11.5332891666667,20.5312758333333,"Exhaust",1702,48.5,395.75,101.125,17.525,8.07542541666667,10.5764725833333,18.9060641666667,1.93773906666667,335.05,10.1916666666667,0,0.5805,13.48562,9.6,9,19.6,26.2,21.4,16208.12,10733.51,7081.74,14163.54,11352.23,249,1,2.32345811311965,1.53866462561672,1.01517796376162,2.03036452861249,1.62735905802155
"2302",2019-11-04 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,58.5833333333333,672.416666666667,101.3125,14.1166666666667,7.78348641666667,10.210448,16.8884241666667,"Exhaust",1702,49,391.75,101.125,17.3333333333333,7.07215,9.20943666666667,15.7007008333333,1.71481333333333,254.75,10.1583333333333,0,0.478583333333333,11.22196,8.2,16,24.9,20.9,20.1,16208.12,10733.51,7081.74,14163.54,11352.23,186.166666666667,1,2.6255076678252,1.73869102694689,1.14715109905063,2.29431191733211,1.83891573556435
"2303",2019-11-04 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,58.8333333333333,681.333333333333,101.3125,14.0166666666667,8.32801975,10.98626875,17.3970858333333,"Exhaust",1702,49.1666666666667,396.166666666667,101.125,17.1,7.45737008333333,9.79960108333333,16.0127791666667,1.35470253333333,281.85,10.025,0,0.452666666666667,10.64809,6.1,14,24.5,31.3,18,16208.12,10733.51,7081.74,14163.54,11352.23,183.75,1,3.32342742762683,2.20087471765429,1.45208999879826,2.90419230042039,2.32774143742323
"2304",2019-11-05 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,58.9166666666667,693.5,101.3125,13.9,8.93687916666667,11.8010391666667,19.1891233333333,"Exhaust",1702,49.3333333333333,409.083333333333,101.125,17.0583333333333,8.05162958333333,10.6365455833333,17.5707566666667,1.32040626666667,114.3,9.65,0,0.4865,11.40363,5.3,13,24.4,21.7,17.6,16208.12,10733.51,7081.74,14163.54,11352.23,194.666666666667,1,3.4097502179548,2.25804029473622,1.48980662214367,2.97962586666508,2.38820225397968
"2305",2019-11-05 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,59.5,698.416666666667,101.3125,13.6083333333333,9.61291208333333,12.064605,18.7008675,"Exhaust",1702,50.1666666666667,410.416666666667,101.125,16.625,8.75150475,10.9840593333333,17.1932666666667,1.4661654,72.6,8.85833333333333,0,0.42875,10.11455,5,10,23.5,32.2,18.8,16208.12,10733.51,7081.74,14163.54,11352.23,167.416666666667,1,3.07076920213474,2.03355675666303,1.34169719187208,2.68340575126563,2.15077863808696
"2306",2019-11-05 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,60.0833333333333,713.75,101.3125,12.8333333333333,10.6979416666667,12.8129691666667,17.0656608333333,"Exhaust",1702,50.8333333333333,427.25,101.125,15.925,10.20380175,12.2211975,16.9098841666667,1.50046166666667,58.0166666666667,7.925,0,0.5005,11.70851,5.7,19,21.8,17.9,20.3,16208.12,10733.51,7081.74,14163.54,11352.23,129.666666666667,1,3.00058019180023,1.98707545936788,1.31102982748643,2.62207076266527,2.10161798350211
"2307",2019-11-05 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,60.25,708.75,101.3125,12.5583333333333,10.3843351666667,12.7757058333333,16.7671966666667,"Exhaust",1702,51.0833333333333,426.333333333333,101.125,15.65,9.5685155,11.6504258333333,15.5038691666667,1.04603613333333,170.15,8.50833333333333,0,0.533666666666667,12.44703,4.7,15,17.9,17.4,22.1,16208.12,10733.51,7081.74,14163.54,11352.23,117.166666666667,1,4.30411093086098,2.85031315892933,1.88057557221414,3.76116707759362,3.01461595994156
"2308",2019-11-05 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,58.6666666666667,725,101.3125,12.3666666666667,8.72434608333334,10.0627174166667,12.7819766666667,"Exhaust",1702,49.8333333333333,438.833333333333,101.125,15.3416666666667,8.01842666666666,9.24196025,11.915535,1.37185066666667,57.15,7.50833333333333,0,0.31925,7.686055,4.1,9,15.6,34.6,26.1,16208.12,10733.51,7081.74,14163.54,11352.23,121.166666666667,1,3.2818845847815,2.17336378368361,1.43393887381328,2.86788989666514,2.29864466945544
"2309",2019-11-05 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,57.6666666666667,720.583333333333,101.3125,12.075,7.79063658333333,8.72084125,10.715095,"Exhaust",1702,49.6666666666667,446.333333333333,101.125,14.7416666666667,7.54472716666667,8.40751258333333,10.5616671666667,1.3375544,82,7.15833333333333,0.04475,0.217583333333333,5.42813,3.5,7,14.1,31.7,21.3,16208.12,10733.51,7081.74,14163.54,11352.23,116.583333333333,1,3.36603547157077,2.22909106018832,1.47070653724439,2.94142553504117,2.35758427636455
"2310",2019-11-05 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,49.3333333333333,702.916666666667,101.3125,16.125,2.54546675,2.98417125,3.90681241666667,"Exhaust",1702,47.25,449.916666666667,101.125,16.7916666666667,2.757772175,3.12862783333333,3.91123441666667,1.26896186666667,59.6166666666667,6.29166666666667,0.519416666666667,0.061925,1.9746425,3.5,7,12.5,18,18.6,16208.12,10733.51,7081.74,14163.54,11352.23,106.75,1,3.54798333489892,2.34958246884715,1.55020418790625,3.10042150990826,2.48502126427615
"2311",2019-11-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,56.4166666666667,709.25,101.3125,12.8833333333333,4.18157775,4.72501266666667,6.2763215,"Exhaust",1702,41.4166666666667,450.833333333333,101.125,19.7916666666667,0.665207866666667,0.757464833333333,1.10407616666667,1.5176098,55.2333333333333,5.80833333333333,0.533166666666667,0.03865,1.4577895,3.1,9,11.7,19.1,18,16208.12,10733.51,7081.74,14163.54,11352.23,99.3333333333333,1,2.96667533087593,1.96462262931852,1.29621593113065,2.59244284444306,2.07787088764333
"2312",2019-11-05 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,58.25,709.75,101.3125,12.2416666666667,3.22162675,3.71699725,6.612045,"Exhaust",1702,39.3333333333333,460.083333333333,101.125,20.6333333333333,0.570595525,0.664357858333333,1.41716974166667,1.5690542,60.8166666666667,5.63333333333333,0.5455,0.036175,1.4027705,2.8,10,10.6,28,16.6,16208.12,10733.51,7081.74,14163.54,11352.23,94.1666666666667,1,2.86940728724066,1.90020877261955,1.25371704814276,2.50744471839575,2.00974397329437
"2313",2019-11-05 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,57.8333333333333,741.75,101.3125,12.375,2.8975895,3.55822691666667,8.11085108333333,"Exhaust",1702,38.5,508,101.125,21.0666666666667,0.5957686,0.726304725,2.55470375,1.38042473333333,79.7,5.6,0.5465,0.0359083333333333,1.3976275,2.6,6,9.7,17.6,14.9,16208.12,10733.51,7081.74,14163.54,11352.23,93.8333333333333,1,3.26150020847851,2.15986462974769,1.4250324211809,2.85007691594051,2.28436737337186
"2314",2019-11-05 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,53,810.416666666667,101.3125,14.55,2.28653383333333,3.01717058333333,11.6665604166667,"Exhaust",1702,38,571,101.125,21.275,0.638437275,0.930476858333333,6.6172835,1.42329506666667,63.3833333333333,6.24166666666667,0.571416666666667,0.0377333333333333,1.437865,2.7,6,8.1,8,14.7,16208.12,10733.51,7081.74,14163.54,11352.23,91.5833333333333,1,3.16326225039181,2.09480846620107,1.38210975789232,2.76423122570134,2.21556112718596
"2315",2019-11-05 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,51.4166666666667,842.833333333333,101.3125,15.5833333333333,2.00625741666667,2.5629175,9.44051775,"Exhaust",1702,38.0833333333333,592.5,101.125,21.4166666666667,0.676025783333333,0.850109766666667,3.320087,1.42329506666667,66.4666666666667,7.26666666666667,0.594666666666667,0.044125,1.5791495,3.9,5,8.8,6.3,13.3,16208.12,10733.51,7081.74,14163.54,11352.23,99.6666666666667,1,3.16326225039181,2.09480846620107,1.38210975789232,2.76423122570134,2.21556112718596
"2316",2019-11-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,51.8333333333333,849.916666666667,101.3125,15.95,2.33565825,3.01769333333333,11.9690016666667,"Exhaust",1702,38.8333333333333,592.75,101.125,21.6083333333333,0.758816733333333,0.965373491666667,3.78990741666667,1.4661654,78.3333333333333,8.48333333333333,0.610916666666667,0.0518416666666667,1.750811,5,6,8.2,5.5,13.5,16208.12,10733.51,7081.74,14163.54,11352.23,102.166666666667,1,3.07076920213474,2.03355675666303,1.34169719187208,2.68340575126563,2.15077863808696
"2317",2019-11-05 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,51.9166666666667,819.833333333333,101.3125,16.3416666666667,2.44685291666667,3.22200508333333,10.6716631666667,"Exhaust",1702,39.0833333333333,567.583333333333,101.125,21.7583333333333,0.895572041666667,1.13417145,3.64586133333333,1.43186913333333,83.6666666666667,10.9083333333333,0.642833333333333,0.0571416666666667,1.8684895,5.1,16,8.2,5,18.2,16208.12,10733.51,7081.74,14163.54,11352.23,96.5,1,3.1443205602697,2.08226470293041,1.37383365155764,2.74767894291271,2.20229429408904
"2318",2019-11-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,51,767.916666666667,101.3125,16.7416666666667,1.38135758333333,1.77672933333333,5.15643691666667,"Exhaust",1702,39,521.25,101.125,21.8,0.6233575,0.781957783333333,3.10494816666667,2.35786833333333,233.983333333333,12.1166666666667,0.671083333333333,0.036575,1.4117985,5.1,18,4.8,4.4,18.9,16208.12,10733.51,7081.74,14163.54,11352.23,104.916666666667,1,1.90946012205469,1.26450256505228,0.834291708400455,1.66859048533244,1.33739326222862
"2319",2019-11-05 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,51.1666666666667,753.416666666667,101.3125,16.8,1.49811975,1.88252383333333,4.79942125,"Exhaust",1702,39.0833333333333,492.166666666667,101.125,21.8666666666667,0.646019658333333,0.781824508333333,3.054164,2.17781293333333,286.083333333333,11.9333333333333,0.668,0.0392666666666667,1.4717385,3.8,8,4.3,4.7,10.5,16208.12,10733.51,7081.74,14163.54,11352.23,113.833333333333,1,2.06732887230331,1.36904805271409,0.903268581929626,1.80654481679694,1.44796514611366
"2320",2019-11-05 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52,750.916666666667,101.3125,16.8416666666667,1.73521666666667,2.18499641666667,5.38792241666667,"Exhaust",1702,39.9166666666667,483.833333333333,101.125,21.975,0.719952675,0.861563933333333,2.63235975,2.1606648,299.483333333333,11.6916666666667,0.65475,0.04345,1.5645715,4.1,5,5.9,5,9.4,16208.12,10733.51,7081.74,14163.54,11352.23,200.166666666667,1,2.08373624430571,1.37991351344991,0.910437380198909,1.8208824740731,1.45945693298758
"2321",2019-11-05 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52.3333333333333,746.333333333333,101.3125,16.675,2.08498916666667,2.70756225,6.2243255,"Exhaust",1702,39.4166666666667,475.75,101.125,22.1333333333333,0.723622491666667,0.8681369,2.83756391666667,1.99775753333333,309.133333333333,11.125,0.62925,0.04555,1.610766,4.5,7,5.5,5.7,10.6,16208.12,10733.51,7081.74,14163.54,11352.23,218.5,1,2.25365465049373,1.49243864973982,0.984679054979078,1.96936645264559,1.57846844254451
"2322",2019-11-05 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,52.5,719,101.3125,16.475,2.62098266666667,3.3823715,6.87728516666667,"Exhaust",1702,39,448.166666666667,101.125,22.325,0.760325108333333,0.926882291666667,1.99849683333333,1.79197993333333,334.066666666667,10.925,0.61275,0.03345,1.3424975,5.7,10,5.9,8,12.1,16208.12,10733.51,7081.74,14163.54,11352.23,254.75,1,2.51244752901933,1.66381916454248,1.09775224789534,2.19551379649006,1.7597279766166
"2323",2019-11-05 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,54,648.416666666667,101.3125,15.4666666666667,6.00761775,7.73985541666667,15.0802670833333,"Exhaust",1702,40.75,386.583333333333,101.125,20.6083333333333,4.45046355833333,5.79077040833333,11.448776,1.9548872,323.466666666667,10.2666666666667,0.000333333333333333,0.190758333333333,4.834613,7.7,7,12.4,11.5,13.7,16208.12,10733.51,7081.74,14163.54,11352.23,251.416666666667,1,2.30307690160105,1.52516756749727,1.00627289390406,2.01255431344922,1.61308397856522
"2324",2019-11-05 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,56,639.166666666667,101.3125,14.5833333333333,8.22794533333333,10.54275725,19.7989658333333,"Exhaust",1702,45.3333333333333,364.166666666667,101.125,18.3333333333333,7.21491516666666,9.34972933333333,18.3934008333333,1.9548872,290.716666666667,9.95,0,0.480666666666667,11.270985,9.1,8,14.2,12.4,15.3,16208.12,10733.51,7081.74,14163.54,11352.23,227.5,1,2.30307690160105,1.52516756749727,1.00627289390406,2.01255431344922,1.61308397856522
"2325",2019-11-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,57.3333333333333,661,101.3125,14.2083333333333,11.86409075,14.96502,26.511445,"Exhaust",1702,46.9166666666667,376.75,101.125,17.85,10.345559,13.0841283333333,23.8251016666667,1.56048013333333,85.9,9.98333333333333,0,0.743166666666667,17.097005,10.5,12,17.2,15.4,20.4,16208.12,10733.51,7081.74,14163.54,11352.23,212,1,2.88517326134637,1.91064948016142,1.26060560335234,2.52122188717814,2.02078652259819
"2326",2019-11-05 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,55.9166666666667,672.5,101.3125,14.225,12.04737,14.7166925,25.3960933333333,"Exhaust",1702,46.5,384.75,101.125,17.6083333333333,10.6275866666667,13.026915,23.3497716666667,1.21751746666667,236.533333333333,9.875,0,0.591083333333333,13.721125,10.8,16,18.1,14.4,23.1,16208.12,10733.51,7081.74,14163.54,11352.23,233.583333333333,1,3.69789812369746,2.44886060133365,1.61570577331074,3.23142523567903,2.59002216276669
"2327",2019-11-05 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixing",1423,56.0833333333333,673.666666666667,101.3125,14.2166666666667,11.22854,13.8296933333333,24.5835808333333,"Exhaust",1702,46.6666666666667,386.416666666667,101.125,17.4583333333333,9.98162066666667,12.3304108333333,22.1110033333333,1.74053553333333,319.383333333333,9.65833333333333,0,0.518333333333333,12.10478,11.3,17,20.8,14.4,21.7,16208.12,10733.51,7081.74,14163.54,11352.23,252.833333333333,1,2.58670706189675,1.71299608566196,1.13019812714347,2.26040582988385,1.8117396409501
