"","ID_10m","PA_Floor_A","PA_Floor_B"
"1",2020-09-08 23:00:00,10.18,12.23
"2",2020-09-08 23:10:00,34.698,35.024
"3",2020-09-08 23:20:00,50.67,50.926
"4",2020-09-08 23:30:00,53.794,52.658
"5",2020-09-08 23:40:00,57.28,56.33
"6",2020-09-08 23:50:00,61.964,60.834
"7",2020-09-09 00:00:00,68.06,65.24
"8",2020-09-09 00:10:00,71.928,68.644
"9",2020-09-09 00:20:00,72.682,70.664
"10",2020-09-09 00:30:00,74.41,71.606
"11",2020-09-09 00:40:00,75.358,70.25
"12",2020-09-09 00:50:00,75.246,69.358
"13",2020-09-09 01:00:00,73.584,70.228
"14",2020-09-09 01:10:00,76.07,70.46
"15",2020-09-09 01:20:00,77.082,72.344
"16",2020-09-09 01:30:00,74.414,71.904
"17",2020-09-09 01:40:00,71.604,69.754
"18",2020-09-09 01:50:00,70.706,69.068
"19",2020-09-09 02:00:00,69.238,69.812
"20",2020-09-09 02:10:00,69.814,69.18
"21",2020-09-09 02:20:00,70.824,67.846
"22",2020-09-09 02:30:00,68.236,68.182
"23",2020-09-09 02:40:00,68.052,67.7
"24",2020-09-09 02:50:00,68.084,68.068
"25",2020-09-09 03:00:00,69.842,68.45
"26",2020-09-09 03:10:00,70.554,70.312
"27",2020-09-09 03:20:00,72.326,71.426
"28",2020-09-09 03:30:00,73.968,71.164
"29",2020-09-09 03:40:00,74.394,72.614
"30",2020-09-09 03:50:00,74.748,73.03
"31",2020-09-09 04:00:00,75.478,72.848
"32",2020-09-09 04:10:00,76.082,71.85
"33",2020-09-09 04:20:00,75.42,71.166
"34",2020-09-09 04:30:00,75.644,70.262
"35",2020-09-09 04:40:00,76.328,70.366
"36",2020-09-09 04:50:00,76.116,70.206
"37",2020-09-09 05:00:00,74.434,69.626
"38",2020-09-09 05:10:00,73.892,68.276
"39",2020-09-09 05:20:00,74.086,68.092
"40",2020-09-09 05:30:00,71.098,67.232
"41",2020-09-09 05:40:00,71.19,66.592
"42",2020-09-09 05:50:00,72.21,65.344
"43",2020-09-09 06:00:00,71.61,65.064
"44",2020-09-09 06:10:00,69.93,63.882
"45",2020-09-09 06:20:00,67.934,62.414
"46",2020-09-09 06:30:00,67.21,62.736
"47",2020-09-09 06:40:00,67.774,62.646
"48",2020-09-09 06:50:00,66.912,60.94
"49",2020-09-09 07:00:00,65.832,60.426
"50",2020-09-09 07:10:00,65.134,60.11
"51",2020-09-09 07:20:00,65.156,59.338
"52",2020-09-09 07:30:00,64.468,59.044
"53",2020-09-09 07:40:00,63.034,59.166
"54",2020-09-09 07:50:00,63.146,57.912
"55",2020-09-09 08:00:00,62.872,57.278
"56",2020-09-09 08:10:00,62.49,57.234
"57",2020-09-09 08:20:00,62.774,56.73
"58",2020-09-09 08:30:00,62.102,55.992
"59",2020-09-09 08:40:00,61.668,55.64
"60",2020-09-09 08:50:00,61.632,55.226
"61",2020-09-09 09:00:00,61.102,55.914
"62",2020-09-09 09:10:00,61.254,54.72
"63",2020-09-09 09:20:00,61.138,54.8
"64",2020-09-09 09:30:00,60.278,54.682
"65",2020-09-09 09:40:00,60.376,53.478
"66",2020-09-09 09:50:00,60.248,53.858
"67",2020-09-09 10:00:00,60.872,53.862
"68",2020-09-09 10:10:00,58.812,53.266
"69",2020-09-09 10:20:00,59.756,53.268
"70",2020-09-09 10:30:00,58.608,53.77
"71",2020-09-09 10:40:00,58.39,53.384
"72",2020-09-09 10:50:00,58.774,52.81
"73",2020-09-09 11:00:00,58.376,53.734
"74",2020-09-09 11:10:00,59.782,54.134
"75",2020-09-09 11:20:00,60.902,54.708
"76",2020-09-09 11:30:00,60.24,54.268
"77",2020-09-09 11:40:00,59.69,54.412
"78",2020-09-09 11:50:00,61.128,54.742
"79",2020-09-09 12:00:00,59.402,53.538
"80",2020-09-09 12:10:00,58.582,53.208
"81",2020-09-09 12:20:00,59.326,54.73
"82",2020-09-09 12:30:00,59.83,53.69
"83",2020-09-09 12:40:00,60.032,53.724
"84",2020-09-09 12:50:00,57.922,52.798
"85",2020-09-09 13:00:00,57.212,53.396
"86",2020-09-09 13:10:00,56.652,51.106
"87",2020-09-09 13:20:00,56.466,50.588
"88",2020-09-09 13:30:00,55.872,51.024
"89",2020-09-09 13:40:00,56.118,49.904
"90",2020-09-09 13:50:00,56.554,49.588
"91",2020-09-09 14:00:00,56.3,48.94
"92",2020-09-09 14:10:00,56.86,48.996
"93",2020-09-09 14:20:00,55.572,48.718
"94",2020-09-09 14:30:00,54.655,48.915
"95",2020-09-09 14:40:00,55.25,48.11
"96",2020-09-09 14:50:00,54.9575,49.125
"97",2020-09-09 15:00:00,54.525,48.0966666666667
"98",2020-09-09 15:10:00,54.5925,47.8825
"99",2020-09-09 15:20:00,54.1433333333333,47.5116666666667
"100",2020-09-09 15:30:00,53.484,45.948
"101",2020-09-09 15:40:00,52.258,46.146
"102",2020-09-09 15:50:00,52.384,45.956
"103",2020-09-09 16:00:00,52.196,44.782
"104",2020-09-09 16:10:00,51.188,44.626
"105",2020-09-09 16:20:00,50.516,44.248
"106",2020-09-09 16:30:00,49.758,45.06
"107",2020-09-09 16:40:00,50.832,45.502
"108",2020-09-09 16:50:00,50.498,44.262
"109",2020-09-09 17:00:00,49.26,43.092
"110",2020-09-09 17:10:00,49.128,43.066
"111",2020-09-09 17:20:00,49.87,42.468
"112",2020-09-09 17:30:00,49.676,44.206
"113",2020-09-09 17:40:00,49.538,43.66
"114",2020-09-09 17:50:00,48.828,42.276
"115",2020-09-09 18:00:00,47.94,42.648
"116",2020-09-09 18:10:00,48.82,42.8
"117",2020-09-09 18:20:00,49.014,42.692
"118",2020-09-09 18:30:00,47.962,42.956
"119",2020-09-09 18:40:00,47.938,41.844
"120",2020-09-09 18:50:00,47.002,42.042
"121",2020-09-09 19:00:00,46.64,41.798
"122",2020-09-09 19:10:00,46.644,42.04
"123",2020-09-09 19:20:00,47.426,42.806
"124",2020-09-09 19:30:00,46.624,41.482
"125",2020-09-09 19:40:00,38.296,33.346
"126",2020-09-09 19:50:00,30.14,27.412
"127",2020-09-09 20:00:00,25.386,22.386
"128",2020-09-09 20:10:00,22.218,20.25
"129",2020-09-09 20:20:00,19.934,17.458
"130",2020-09-09 20:30:00,17.486,15.72
"131",2020-09-09 20:40:00,16.704,14.6
"132",2020-09-09 20:50:00,15.138,13.678
"133",2020-09-09 21:00:00,14.022,12.858
"134",2020-09-09 21:10:00,13.49,11.776
"135",2020-09-09 21:20:00,12.532,11.628
"136",2020-09-09 21:30:00,10.77,10.246
"137",2020-09-09 21:40:00,9.988,9.878
"138",2020-09-09 21:50:00,9.892,8.476
"139",2020-09-09 22:00:00,9.006,8.334
"140",2020-09-09 22:10:00,9.114,8.41
"141",2020-09-09 22:20:00,8.56,7.972
"142",2020-09-09 22:30:00,8.316,8.09
"143",2020-09-09 22:40:00,8.652,7.992
"144",2020-09-09 22:50:00,8.46,7.71
"145",2020-09-09 23:00:00,8.018,7.23
"146",2020-09-09 23:10:00,7.576,7.528
"147",2020-09-09 23:20:00,7.534,7.834
"148",2020-09-09 23:30:00,7.574,7.85
"149",2020-09-09 23:40:00,7.488,7.18
"150",2020-09-09 23:50:00,6.48,6.906
"151",2020-09-10 00:00:00,6.712,7.09
"152",2020-09-10 00:10:00,6.582,6.52
"153",2020-09-10 00:20:00,6.17,6.038
"154",2020-09-10 00:30:00,5.772,5.592
"155",2020-09-10 00:40:00,5.706,5.168
"156",2020-09-10 00:50:00,5.526,5.266
"157",2020-09-10 01:00:00,5.266,5.184
"158",2020-09-10 01:10:00,4.736,4.946
"159",2020-09-10 01:20:00,5.204,4.454
"160",2020-09-10 01:30:00,5.348,5.872
"161",2020-09-10 01:40:00,6.692,5.926
"162",2020-09-10 01:50:00,7.252,6.73
"163",2020-09-10 02:00:00,7.93,7.494
"164",2020-09-10 02:10:00,8.68,8.35
"165",2020-09-10 02:20:00,9.666,9.454
"166",2020-09-10 02:30:00,10.59,10.614
"167",2020-09-10 02:40:00,11.816,10.914
"168",2020-09-10 02:50:00,12.872,11.552
"169",2020-09-10 03:00:00,12.75,12.372
"170",2020-09-10 03:10:00,13.05,13.364
"171",2020-09-10 03:20:00,14,13.56
"172",2020-09-10 03:30:00,15.092,13.762
"173",2020-09-10 03:40:00,15.278,15.312
"174",2020-09-10 03:50:00,16.964,15.908
"175",2020-09-10 04:00:00,17.344,15.872
"176",2020-09-10 04:10:00,17.292,17.42
"177",2020-09-10 04:20:00,18.336,17.546
"178",2020-09-10 04:30:00,18.74,18.732
"179",2020-09-10 04:40:00,20.23,19.098
"180",2020-09-10 04:50:00,19.48,19.168
"181",2020-09-10 05:00:00,20.568,19.43
"182",2020-09-10 05:10:00,21.484,20.01
"183",2020-09-10 05:20:00,21.434,20.372
"184",2020-09-10 05:30:00,21.406,19.994
"185",2020-09-10 05:40:00,21.156,20.17
"186",2020-09-10 05:50:00,21.756,21.686
"187",2020-09-10 06:00:00,22.142,21.78
"188",2020-09-10 06:10:00,22.66,22.41
"189",2020-09-10 06:20:00,23.936,22.786
"190",2020-09-10 06:30:00,24.732,22.742
"191",2020-09-10 06:40:00,24.33,22.808
"192",2020-09-10 06:50:00,25.124,23.356
"193",2020-09-10 07:00:00,24.824,22.692
"194",2020-09-10 07:10:00,23.672,23.012
"195",2020-09-10 07:20:00,23.466,22.778
"196",2020-09-10 07:30:00,24.562,21.958
"197",2020-09-10 07:40:00,23.268,21.928
"198",2020-09-10 07:50:00,23.414,22.26
"199",2020-09-10 08:00:00,23.292,21.444
"200",2020-09-10 08:10:00,23.844,20.97
"201",2020-09-10 08:20:00,23.718,22.232
"202",2020-09-10 08:30:00,23.134,22.216
"203",2020-09-10 08:40:00,23.504,21.642
"204",2020-09-10 08:50:00,22.982,21.27
"205",2020-09-10 09:00:00,22.944,21.254
"206",2020-09-10 09:10:00,22.414,20.868
"207",2020-09-10 09:20:00,22.78,21.478
"208",2020-09-10 09:30:00,23.844,21.412
"209",2020-09-10 09:40:00,23.774,21.74
"210",2020-09-10 09:50:00,24.82,22.262
"211",2020-09-10 10:00:00,25.084,23.016
"212",2020-09-10 10:10:00,25.714,23.624
"213",2020-09-10 10:20:00,26.52,23.754
"214",2020-09-10 10:30:00,27.246,24.984
"215",2020-09-10 10:40:00,26.784,24.978
"216",2020-09-10 10:50:00,28.496,25.628
"217",2020-09-10 11:00:00,30.19,25.752
"218",2020-09-10 11:10:00,29.868,27.766
"219",2020-09-10 11:20:00,31.482,27.856
"220",2020-09-10 11:30:00,32,27.978
"221",2020-09-10 11:40:00,32.522,28.092
"222",2020-09-10 11:50:00,31.914,28.932
"223",2020-09-10 12:00:00,31.562,29.034
"224",2020-09-10 12:10:00,32.006,28.24
"225",2020-09-10 12:20:00,33.382,29.782
"226",2020-09-10 12:30:00,36.898,32.344
"227",2020-09-10 12:40:00,39.184,33.792
"228",2020-09-10 12:50:00,33.684,28.696
"229",2020-09-10 13:00:00,29.528,25.602
"230",2020-09-10 13:10:00,30.264,26.046
"231",2020-09-10 13:20:00,32.366,28.428
"232",2020-09-10 13:30:00,30.774,26.99
"233",2020-09-10 13:40:00,31.34,27.032
"234",2020-09-10 13:50:00,30.156,26.378
"235",2020-09-10 14:00:00,30.136,26.916
"236",2020-09-10 14:10:00,32.302,27.82
"237",2020-09-10 14:20:00,34.456,29.264
"238",2020-09-10 14:30:00,35.296,31.248
"239",2020-09-10 14:40:00,35.204,29.296
"240",2020-09-10 14:50:00,33.216,29.07
"241",2020-09-10 15:00:00,36.98,31.422
"242",2020-09-10 15:10:00,39.406,33.802
"243",2020-09-10 15:20:00,41.294,35.78
"244",2020-09-10 15:30:00,42.654,35.908
"245",2020-09-10 15:40:00,42.6,36.746
"246",2020-09-10 15:50:00,43.468,36.914
"247",2020-09-10 16:00:00,43.098,37.826
"248",2020-09-10 16:10:00,43.806,36.694
"249",2020-09-10 16:20:00,39.714,34.138
"250",2020-09-10 16:30:00,36.184,31.144
"251",2020-09-10 16:40:00,33.088,29.298
"252",2020-09-10 16:50:00,32.114,28.144
"253",2020-09-10 17:00:00,30.032,27.214
"254",2020-09-10 17:10:00,30.204,26.55
"255",2020-09-10 17:20:00,30.082,25.99
"256",2020-09-10 17:30:00,29.392,26.072
"257",2020-09-10 17:40:00,29.816,26.844
"258",2020-09-10 17:50:00,31.018,27.278
"259",2020-09-10 18:00:00,31.696,27.95
"260",2020-09-10 18:10:00,31.8,28.06
"261",2020-09-10 18:20:00,33.578,29.376
"262",2020-09-10 18:30:00,29.614,26.814
"263",2020-09-10 18:40:00,22.796,20.116
"264",2020-09-10 18:50:00,17.742,16.074
"265",2020-09-10 19:00:00,14.322,12.862
"266",2020-09-10 19:10:00,11.84,10.504
"267",2020-09-10 19:20:00,9.052,8.308
"268",2020-09-10 19:30:00,8.108,7.758
"269",2020-09-10 19:40:00,7.076,6.848
"270",2020-09-10 19:50:00,6.904,5.954
"271",2020-09-10 20:00:00,6.896,6.598
"272",2020-09-10 20:10:00,6.2,5.736
"273",2020-09-10 20:20:00,6.628,6.196
"274",2020-09-10 20:30:00,6.698,6.216
"275",2020-09-10 20:40:00,6.944,6.28
"276",2020-09-10 20:50:00,6.87,6.268
"277",2020-09-10 21:00:00,7.222,6.662
"278",2020-09-10 21:10:00,7.062,6.734
"279",2020-09-10 21:20:00,7.076,6.624
"280",2020-09-10 21:30:00,7.062,6.952
"281",2020-09-10 21:40:00,7.816,7.454
"282",2020-09-10 21:50:00,8.4,7.95
"283",2020-09-10 22:00:00,9.52,8.628
"284",2020-09-10 22:10:00,9.964,8.444
"285",2020-09-10 22:20:00,10.246,9.456
"286",2020-09-10 22:30:00,9.286,8.97
"287",2020-09-10 22:40:00,9.258,8.706
"288",2020-09-10 22:50:00,9.032,7.948
"289",2020-09-10 23:00:00,8.87,8.14
"290",2020-09-10 23:10:00,8.464,8.004
"291",2020-09-10 23:20:00,8.91,8.398
"292",2020-09-10 23:30:00,8.432,8.322
"293",2020-09-10 23:40:00,8.462,7.848
"294",2020-09-10 23:50:00,8.336,7.984
"295",2020-09-11 00:00:00,8.512,7.932
"296",2020-09-11 00:10:00,8.938,8.31
"297",2020-09-11 00:20:00,9.61,9.108
"298",2020-09-11 00:30:00,9.628,9.692
"299",2020-09-11 00:40:00,9.852,8.852
"300",2020-09-11 00:50:00,8.83,8.406
"301",2020-09-11 01:00:00,8.392,7.824
"302",2020-09-11 01:10:00,7.838,8.198
"303",2020-09-11 01:20:00,7.954,7.762
"304",2020-09-11 01:30:00,8.458,7.966
"305",2020-09-11 01:40:00,9.624,9.332
"306",2020-09-11 01:50:00,10.656,10.668
"307",2020-09-11 02:00:00,12.618,11.194
"308",2020-09-11 02:10:00,13.958,13.246
"309",2020-09-11 02:20:00,14.996,14.322
"310",2020-09-11 02:30:00,17.616,16.808
"311",2020-09-11 02:40:00,18.714,18.236
"312",2020-09-11 02:50:00,22.394,19.79
"313",2020-09-11 03:00:00,24.188,22.854
"314",2020-09-11 03:10:00,26.572,24.042
"315",2020-09-11 03:20:00,28.2,26.154
"316",2020-09-11 03:30:00,31.098,28.618
"317",2020-09-11 03:40:00,33.736,29.662
"318",2020-09-11 03:50:00,35.548,32.754
"319",2020-09-11 04:00:00,37.276,33.202
"320",2020-09-11 04:10:00,38.484,34.34
"321",2020-09-11 04:20:00,38.952,35.84
"322",2020-09-11 04:30:00,39.698,36.426
"323",2020-09-11 04:40:00,41.56,36.904
"324",2020-09-11 04:50:00,43.46,39.36
"325",2020-09-11 05:00:00,44.122,40.074
"326",2020-09-11 05:10:00,45.814,40.594
"327",2020-09-11 05:20:00,46.52,42.514
"328",2020-09-11 05:30:00,48.32,43.538
"329",2020-09-11 05:40:00,49.092,44.734
"330",2020-09-11 05:50:00,50.388,45.308
"331",2020-09-11 06:00:00,52.298,46.36
"332",2020-09-11 06:10:00,51.862,47.814
"333",2020-09-11 06:20:00,54.504,48.312
"334",2020-09-11 06:30:00,55.838,49.528
"335",2020-09-11 06:40:00,57.088,49.346
"336",2020-09-11 06:50:00,57.564,51.806
"337",2020-09-11 07:00:00,59.432,53.444
"338",2020-09-11 07:10:00,60.648,54.364
"339",2020-09-11 07:20:00,62.934,55.92
"340",2020-09-11 07:30:00,64.624,57.064
"341",2020-09-11 07:40:00,64.954,58.21
"342",2020-09-11 07:50:00,67.096,59.722
"343",2020-09-11 08:00:00,67.978,59.62
"344",2020-09-11 08:10:00,68.084,61.204
"345",2020-09-11 08:20:00,69.236,61.228
"346",2020-09-11 08:30:00,69.762,62.286
"347",2020-09-11 08:40:00,70.33,62.196
"348",2020-09-11 08:50:00,71.568,63.046
"349",2020-09-11 09:00:00,72.724,63.59
"350",2020-09-11 09:10:00,73.966,64.478
"351",2020-09-11 09:20:00,76.486,65.174
"352",2020-09-11 09:30:00,76.492,67.266
"353",2020-09-11 09:40:00,79.076,68.494
"354",2020-09-11 09:50:00,79.772,70.222
"355",2020-09-11 10:00:00,82.316,72.368
"356",2020-09-11 10:10:00,83.938,73.598
"357",2020-09-11 10:20:00,87.348,74.934
"358",2020-09-11 10:30:00,88.404,76.95
"359",2020-09-11 10:40:00,90.048,78.096
"360",2020-09-11 10:50:00,92.032,78.748
"361",2020-09-11 11:00:00,88.846,79.402
"362",2020-09-11 11:10:00,92.942,79.17
"363",2020-09-11 11:20:00,92.428,81.248
"364",2020-09-11 11:30:00,93.512,79.844
"365",2020-09-11 11:40:00,92.956,81.13
"366",2020-09-11 11:50:00,95.172,81.476
"367",2020-09-11 12:00:00,92.252,79.952
"368",2020-09-11 12:10:00,88.598,78.704
"369",2020-09-11 12:20:00,89.91,77.608
"370",2020-09-11 12:30:00,90.864,78.324
"371",2020-09-11 12:40:00,90.786,78.898
"372",2020-09-11 12:50:00,90.332,77.518
"373",2020-09-11 13:00:00,88.462,76.496
"374",2020-09-11 13:10:00,88.258,77.266
"375",2020-09-11 13:20:00,88.172,75.52
"376",2020-09-11 13:30:00,89.144,75.202
"377",2020-09-11 13:40:00,89.796,75.996
"378",2020-09-11 13:50:00,86.752,72.192
"379",2020-09-11 14:00:00,85.494,72.784
"380",2020-09-11 14:10:00,85.526,73.626
"381",2020-09-11 14:20:00,85.238,71.484
"382",2020-09-11 14:30:00,85.886,71.352
"383",2020-09-11 14:40:00,86.588,72.618
"384",2020-09-11 14:50:00,90.396,74.98
"385",2020-09-11 15:00:00,94.392,78.382
"386",2020-09-11 15:10:00,95.424,79.202
"387",2020-09-11 15:20:00,96.496,81.606
"388",2020-09-11 15:30:00,99.572,83.73
"389",2020-09-11 15:40:00,102.694,85.352
"390",2020-09-11 15:50:00,103.436,86.912
"391",2020-09-11 16:00:00,106.842,88.266
"392",2020-09-11 16:10:00,107.826,88.786
"393",2020-09-11 16:20:00,108.846,90.04
"394",2020-09-11 16:30:00,107.894,89.73
"395",2020-09-11 16:40:00,108.594,90.25
"396",2020-09-11 16:50:00,109.772,90.814
"397",2020-09-11 17:00:00,110.638,93.086
"398",2020-09-11 17:10:00,114.132,95.814
"399",2020-09-11 17:20:00,117.092,97.894
"400",2020-09-11 17:30:00,120.034,100.568
"401",2020-09-11 17:40:00,122.776,102.544
"402",2020-09-11 17:50:00,127.544,103.134
"403",2020-09-11 18:00:00,126.066,106.206
"404",2020-09-11 18:10:00,128.958,106.634
"405",2020-09-11 18:20:00,132.426,110.286
"406",2020-09-11 18:30:00,134.514,112.842
"407",2020-09-11 18:40:00,138.87,114.714
"408",2020-09-11 18:50:00,140.002,116.796
"409",2020-09-11 19:00:00,143.694,121.224
"410",2020-09-11 19:10:00,151.824,126.322
"411",2020-09-11 19:20:00,158.186,130.89
"412",2020-09-11 19:30:00,165.746,138.852
"413",2020-09-11 19:40:00,175.528,145.734
"414",2020-09-11 19:50:00,184.446,153.836
"415",2020-09-11 20:00:00,187.538,156.388
"416",2020-09-11 20:10:00,188.97,158.256
"417",2020-09-11 20:20:00,188.482,157.938
"418",2020-09-11 20:30:00,185.472,156.748
"419",2020-09-11 20:40:00,185.448,154.682
"420",2020-09-11 20:50:00,184.022,155.326
"421",2020-09-11 21:00:00,184.262,156.36
"422",2020-09-11 21:10:00,184.852,156.758
"423",2020-09-11 21:20:00,187.3,156.66
"424",2020-09-11 21:30:00,190.882,161.056
"425",2020-09-11 21:40:00,192.012,160.416
"426",2020-09-11 21:50:00,189.15,160.024
"427",2020-09-11 22:00:00,187.556,159.932
"428",2020-09-11 22:10:00,186.584,157.974
"429",2020-09-11 22:20:00,183.188,155.23
"430",2020-09-11 22:30:00,179.808,154.258
"431",2020-09-11 22:40:00,178.722,154.046
"432",2020-09-11 22:50:00,176.626,149.638
"433",2020-09-11 23:00:00,177.438,147.814
"434",2020-09-11 23:10:00,173.398,146.962
"435",2020-09-11 23:20:00,170.322,143.592
"436",2020-09-11 23:30:00,167.056,142.182
"437",2020-09-11 23:40:00,167.028,141.522
"438",2020-09-11 23:50:00,164.162,141.194
"439",2020-09-12 00:00:00,162.336,138.932
"440",2020-09-12 00:10:00,161.312,136.8
"441",2020-09-12 00:20:00,160.038,133.154
"442",2020-09-12 00:30:00,156.608,132.52
"443",2020-09-12 00:40:00,155.2,132.306
"444",2020-09-12 00:50:00,153.604,131.076
"445",2020-09-12 01:00:00,153.732,130.492
"446",2020-09-12 01:10:00,153.684,130.594
"447",2020-09-12 01:20:00,150.782,131.002
"448",2020-09-12 01:30:00,147.864,129.634
"449",2020-09-12 01:40:00,139.55,123.11
"450",2020-09-12 01:50:00,130.098,113.624
"451",2020-09-12 02:00:00,119.054,105.2
"452",2020-09-12 02:10:00,115.84,100.516
"453",2020-09-12 02:20:00,116.54,101.794
"454",2020-09-12 02:30:00,118.076,102.088
"455",2020-09-12 02:40:00,118.12,103.07
"456",2020-09-12 02:50:00,122.652,106.142
"457",2020-09-12 03:00:00,122.028,106.188
"458",2020-09-12 03:10:00,123.038,107.094
"459",2020-09-12 03:20:00,124.67,109.608
"460",2020-09-12 03:30:00,127.69,110.78
"461",2020-09-12 03:40:00,130.374,113.238
"462",2020-09-12 03:50:00,131.864,114.662
"463",2020-09-12 04:00:00,133.61,116.624
"464",2020-09-12 04:10:00,137.032,119.63
"465",2020-09-12 04:20:00,140.296,121.106
"466",2020-09-12 04:30:00,143.324,123.546
"467",2020-09-12 04:40:00,142.97,124.308
"468",2020-09-12 04:50:00,147.354,126.794
"469",2020-09-12 05:00:00,149.566,130.048
"470",2020-09-12 05:10:00,151.48,131.166
"471",2020-09-12 05:20:00,155.718,133.888
"472",2020-09-12 05:30:00,159.604,138.386
"473",2020-09-12 05:40:00,164,140.068
"474",2020-09-12 05:50:00,164.014,143.172
"475",2020-09-12 06:00:00,167.142,143.736
"476",2020-09-12 06:10:00,170.5,146.66
"477",2020-09-12 06:20:00,175.222,147.536
"478",2020-09-12 06:30:00,176.634,153.544
"479",2020-09-12 06:40:00,177.834,152.68
"480",2020-09-12 06:50:00,181.09,155.272
"481",2020-09-12 07:00:00,183.172,156.464
"482",2020-09-12 07:10:00,183.94,157.974
"483",2020-09-12 07:20:00,186.64,161.082
"484",2020-09-12 07:30:00,187.654,160.526
"485",2020-09-12 07:40:00,189.728,161.868
"486",2020-09-12 07:50:00,191.04,162.776
"487",2020-09-12 08:00:00,190.906,163.248
"488",2020-09-12 08:10:00,192.778,163.882
"489",2020-09-12 08:20:00,193.22,165.278
"490",2020-09-12 08:30:00,193.256,164.892
"491",2020-09-12 08:40:00,194.504,165.108
"492",2020-09-12 08:50:00,193.476,165.844
"493",2020-09-12 09:00:00,191.16,166.506
"494",2020-09-12 09:10:00,191.822,164.354
"495",2020-09-12 09:20:00,191.35,164.194
"496",2020-09-12 09:30:00,192.144,163.708
"497",2020-09-12 09:40:00,191.486,164.152
"498",2020-09-12 09:50:00,191.252,162.46
"499",2020-09-12 10:00:00,190.248,161.886
"500",2020-09-12 10:10:00,189.95,161.074
"501",2020-09-12 10:20:00,188.98,159.964
"502",2020-09-12 10:30:00,188.344,158.678
"503",2020-09-12 10:40:00,186.63,158.852
"504",2020-09-12 10:50:00,183.5,156.266
"505",2020-09-12 11:00:00,182.65,154.144
"506",2020-09-12 11:10:00,183.192,153.784
"507",2020-09-12 11:20:00,181.632,153.368
"508",2020-09-12 11:30:00,179.164,151.024
"509",2020-09-12 11:40:00,178.94,148.678
"510",2020-09-12 11:50:00,176.018,147.712
"511",2020-09-12 12:00:00,174.556,146.938
"512",2020-09-12 12:10:00,173.086,146.606
"513",2020-09-12 12:20:00,171.878,144.916
"514",2020-09-12 12:30:00,169.692,141.504
"515",2020-09-12 12:40:00,169.29,142.314
"516",2020-09-12 12:50:00,167.77,139.776
"517",2020-09-12 13:00:00,164.242,139.944
"518",2020-09-12 13:10:00,163.876,137.918
"519",2020-09-12 13:20:00,162.912,137.154
"520",2020-09-12 13:30:00,162.17,134.446
"521",2020-09-12 13:40:00,160.674,134.784
"522",2020-09-12 13:50:00,158.962,132.846
"523",2020-09-12 14:00:00,156.324,132.884
"524",2020-09-12 14:10:00,156.36,131.36
"525",2020-09-12 14:20:00,155.494,129.978
"526",2020-09-12 14:30:00,154.8,129.838
"527",2020-09-12 14:40:00,154.978,128.568
"528",2020-09-12 14:50:00,152.1,127.832
"529",2020-09-12 15:00:00,151.964,127.21
"530",2020-09-12 15:10:00,152.034,127.41
"531",2020-09-12 15:20:00,149.618,128.134
"532",2020-09-12 15:30:00,148.776,126.194
"533",2020-09-12 15:40:00,148.954,125.672
"534",2020-09-12 15:50:00,149.202,124.482
"535",2020-09-12 16:00:00,149.072,124.84
"536",2020-09-12 16:10:00,148.814,124.046
"537",2020-09-12 16:20:00,148.888,122.712
"538",2020-09-12 16:30:00,146.54,121.5
"539",2020-09-12 16:40:00,147.01,123.42
"540",2020-09-12 16:50:00,147.598,122.15
"541",2020-09-12 17:00:00,147.59,123.28
"542",2020-09-12 17:10:00,145.924,123.826
"543",2020-09-12 17:20:00,146.266,121.922
"544",2020-09-12 17:30:00,146.48,122.768
"545",2020-09-12 17:40:00,145.584,122.312
"546",2020-09-12 17:50:00,146.136,122.456
"547",2020-09-12 18:00:00,145.872,122.68
"548",2020-09-12 18:10:00,145.802,122.828
"549",2020-09-12 18:20:00,147.062,123.092
"550",2020-09-12 18:30:00,144.534,121.468
"551",2020-09-12 18:40:00,145.682,121.828
"552",2020-09-12 18:50:00,145.43,122.746
"553",2020-09-12 19:00:00,145.106,123.81
"554",2020-09-12 19:10:00,145.658,122.324
"555",2020-09-12 19:20:00,145.47,122.556
"556",2020-09-12 19:30:00,146.546,123.102
"557",2020-09-12 19:40:00,146.192,124.494
"558",2020-09-12 19:50:00,146.296,125.738
"559",2020-09-12 20:00:00,146.126,125.124
"560",2020-09-12 20:10:00,145.914,123.136
"561",2020-09-12 20:20:00,146.12,124.94
"562",2020-09-12 20:30:00,147.852,123.626
"563",2020-09-12 20:40:00,147.626,127.096
"564",2020-09-12 20:50:00,148.024,125.53
"565",2020-09-12 21:00:00,147.838,125.586
"566",2020-09-12 21:10:00,147.932,127.41
"567",2020-09-12 21:20:00,148.518,125.224
"568",2020-09-12 21:30:00,147.978,126.78
"569",2020-09-12 21:40:00,147.816,125.418
"570",2020-09-12 21:50:00,147.792,126.84
"571",2020-09-12 22:00:00,146.38,126.02
"572",2020-09-12 22:10:00,147.86,126.842
"573",2020-09-12 22:20:00,147.406,127.636
"574",2020-09-12 22:30:00,148.148,127.088
"575",2020-09-12 22:40:00,147.888,126.762
"576",2020-09-12 22:50:00,146.896,125.846
"577",2020-09-12 23:00:00,146.196,124.91
"578",2020-09-12 23:10:00,147.056,124.816
"579",2020-09-12 23:20:00,145.204,125.452
"580",2020-09-12 23:30:00,145.822,126.41
"581",2020-09-12 23:40:00,146.008,125.374
