Date,Time,Sample Duration,Flow Rate,Laser OK,Flow OK,Temp OK,RH OK,Temp,RH,CO2,VOC,BP,Ch1 Size,Ch1 Count,Ch1 Alarm,Ch2 Size,Ch2 Count,Ch2 Alarm,Ch3 Size,Ch3 Count,Ch3 Alarm,Ch4 Size,Ch4 Count,Ch4 Alarm,Ch5 Size,Ch5 Count,Ch5 Alarm,Ch6 Size,Ch6 Count,Ch6 Alarm,TempF
3/15/2020,4:14:09 PM,120,0.1,1,1,1,1,23.5,18,314,0,101.1875,0.3,37579,0,0.5,4186,0,1,903,0,2.5,218,0,5,11,0,10,4,0,74.3
3/15/2020,4:19:09 PM,120,0.1,1,1,1,1,23.4,18,315,0,101.1875,0.3,38086,0,0.5,4171,0,1,842,0,2.5,192,0,5,10,0,10,2,0,74.12
3/15/2020,4:24:09 PM,120,0.1,1,1,1,1,23.5,18,315,0,101.375,0.3,38050,0,0.5,4286,0,1,861,0,2.5,201,0,5,11,0,10,1,0,74.3
3/15/2020,4:29:09 PM,120,0.1,1,1,1,1,23.5,18,316,0,101.125,0.3,38029,0,0.5,4214,0,1,815,0,2.5,199,0,5,11,0,10,1,0,74.3
3/15/2020,4:34:09 PM,120,0.1,1,1,1,1,23.5,18,316,0,101.25,0.3,37386,0,0.5,4121,0,1,884,0,2.5,198,0,5,9,0,10,1,0,74.3
3/15/2020,4:39:09 PM,120,0.1,1,1,1,1,23.5,18,315,0,101.1875,0.3,38174,0,0.5,4240,0,1,851,0,2.5,206,0,5,12,0,10,2,0,74.3
3/15/2020,4:44:09 PM,120,0.1,1,1,1,1,23.5,18,315,0,101.25,0.3,38133,0,0.5,4147,0,1,871,0,2.5,196,0,5,9,0,10,0,0,74.3
3/15/2020,4:49:09 PM,120,0.1,1,1,1,1,23.5,18,315,0,101.25,0.3,37835,0,0.5,4102,0,1,802,0,2.5,210,0,5,12,0,10,2,0,74.3
3/15/2020,4:54:09 PM,120,0.1,1,1,1,1,23.6,18,315,0,101.375,0.3,38145,0,0.5,4125,0,1,932,0,2.5,199,0,5,8,0,10,1,0,74.48
3/15/2020,4:59:09 PM,120,0.1,1,1,1,1,23.6,18,314,0,101.125,0.3,38214,0,0.5,4135,0,1,835,0,2.5,177,0,5,8,0,10,0,0,74.48
3/15/2020,5:04:09 PM,120,0.1,1,1,1,1,23.5,18,315,0,101.3125,0.3,38420,0,0.5,4231,0,1,849,0,2.5,209,0,5,15,0,10,0,0,74.3
3/15/2020,5:09:09 PM,120,0.1,1,1,1,1,23.5,18,314,0,101.3125,0.3,38471,0,0.5,4258,0,1,878,0,2.5,194,0,5,13,0,10,1,0,74.3
3/15/2020,5:14:09 PM,120,0.1,1,1,1,1,23.5,18,314,0,101.1875,0.3,39064,0,0.5,4244,0,1,892,0,2.5,222,0,5,13,0,10,2,0,74.3
3/15/2020,5:19:09 PM,120,0.1,1,1,1,1,23.5,18,315,0,101.25,0.3,39023,0,0.5,4254,0,1,781,0,2.5,177,0,5,12,0,10,0,0,74.3
3/15/2020,5:24:09 PM,120,0.1,1,1,1,1,23.5,18,315,0,101.25,0.3,38780,0,0.5,4196,0,1,882,0,2.5,224,0,5,11,0,10,0,0,74.3
3/15/2020,5:29:09 PM,120,0.1,1,1,1,1,23.4,18,315,0,101.3125,0.3,39211,0,0.5,4390,0,1,851,0,2.5,160,0,5,14,0,10,1,0,74.12
3/15/2020,5:34:09 PM,120,0.1,1,1,1,1,23.4,18,316,0,101,0.3,39156,0,0.5,4255,0,1,902,0,2.5,206,0,5,10,0,10,2,0,74.12
3/15/2020,5:39:09 PM,120,0.1,1,1,1,1,23.4,18,316,0,101.25,0.3,39230,0,0.5,4123,0,1,874,0,2.5,186,0,5,7,0,10,0,0,74.12
3/15/2020,5:44:09 PM,120,0.1,1,1,1,1,23.4,18,316,0,101.25,0.3,39793,0,0.5,4290,0,1,910,0,2.5,181,0,5,9,0,10,2,0,74.12
3/15/2020,5:49:09 PM,120,0.1,1,1,1,1,23.4,18,316,0,101.25,0.3,39325,0,0.5,4417,0,1,788,0,2.5,189,0,5,10,0,10,0,0,74.12
3/15/2020,5:54:09 PM,120,0.1,1,1,1,1,23.4,18,316,0,101.25,0.3,38908,0,0.5,4249,0,1,847,0,2.5,179,0,5,11,0,10,0,0,74.12
3/15/2020,5:59:09 PM,120,0.1,1,1,1,1,23.4,18,314,0,101.25,0.3,39313,0,0.5,4358,0,1,857,0,2.5,174,0,5,9,0,10,0,0,74.12
3/15/2020,6:04:09 PM,120,0.1,1,1,1,1,23.4,18,315,0,101.0625,0.3,39370,0,0.5,4285,0,1,854,0,2.5,184,0,5,12,0,10,0,0,74.12
3/15/2020,6:09:09 PM,120,0.1,1,1,1,1,23.3,18,314,0,101.3125,0.3,40511,0,0.5,4210,0,1,872,0,2.5,180,0,5,10,0,10,1,0,73.94
3/15/2020,6:14:09 PM,120,0.1,1,1,1,1,23.3,18,314,0,101.25,0.3,39731,0,0.5,4300,0,1,894,0,2.5,219,0,5,10,0,10,0,0,73.94
3/15/2020,6:19:09 PM,120,0.1,1,1,1,1,23.3,18,314,0,101.375,0.3,39881,0,0.5,4394,0,1,850,0,2.5,181,0,5,6,0,10,0,0,73.94
3/15/2020,6:24:09 PM,120,0.1,1,1,1,1,23.3,18,316,0,101.3125,0.3,40083,0,0.5,4330,0,1,840,0,2.5,186,0,5,4,0,10,0,0,73.94
3/15/2020,6:29:09 PM,120,0.1,1,1,1,1,23.3,18,315,0,101.3125,0.3,40157,0,0.5,4304,0,1,868,0,2.5,216,0,5,4,0,10,1,0,73.94
3/15/2020,6:34:09 PM,120,0.1,1,1,1,1,23.3,18,315,0,101.1875,0.3,40163,0,0.5,4385,0,1,839,0,2.5,197,0,5,15,0,10,1,0,73.94
3/15/2020,6:39:09 PM,120,0.1,1,1,1,1,23.2,18,314,0,101.375,0.3,39678,0,0.5,4285,0,1,892,0,2.5,160,0,5,9,0,10,0,0,73.76
3/15/2020,6:44:09 PM,120,0.1,1,1,1,1,23.2,18,314,0,101.375,0.3,40327,0,0.5,4447,0,1,827,0,2.5,180,0,5,7,0,10,0,0,73.76
3/15/2020,6:49:09 PM,120,0.1,1,1,1,1,23.1,19,315,0,101.375,0.3,40790,0,0.5,4348,0,1,808,0,2.5,165,0,5,6,0,10,1,0,73.58
3/15/2020,6:54:09 PM,120,0.1,1,1,1,1,23.2,19,315,0,101.1875,0.3,40254,0,0.5,4275,0,1,817,0,2.5,154,0,5,2,0,10,0,0,73.76
3/15/2020,6:59:09 PM,120,0.1,1,1,1,1,23.2,19,314,0,101.1875,0.3,40248,0,0.5,4279,0,1,794,0,2.5,165,0,5,5,0,10,0,0,73.76
3/15/2020,7:04:09 PM,120,0.1,1,1,1,1,23.2,19,314,0,101.25,0.3,40483,0,0.5,4382,0,1,795,0,2.5,143,0,5,7,0,10,3,0,73.76
3/15/2020,7:09:09 PM,120,0.1,1,1,1,1,23.1,19,312,0,101.3125,0.3,41048,0,0.5,4472,0,1,864,0,2.5,163,0,5,2,0,10,0,0,73.58
3/15/2020,7:14:09 PM,120,0.1,1,1,1,1,23.1,19,313,0,101.4375,0.3,40522,0,0.5,4404,0,1,794,0,2.5,143,0,5,8,0,10,0,0,73.58
3/15/2020,7:19:09 PM,120,0.1,1,1,1,1,23.1,19,314,0,101.3125,0.3,41235,0,0.5,4462,0,1,765,0,2.5,147,0,5,2,0,10,2,0,73.58
3/15/2020,7:24:09 PM,120,0.1,1,1,1,1,23.1,19,314,0,101.25,0.3,41625,0,0.5,4396,0,1,827,0,2.5,140,0,5,3,0,10,0,0,73.58
3/15/2020,7:29:09 PM,120,0.1,1,1,1,1,23.1,19,314,0,101.3125,0.3,41390,0,0.5,4289,0,1,767,0,2.5,127,0,5,5,0,10,1,0,73.58
3/15/2020,7:34:09 PM,120,0.1,1,1,1,1,23.1,19,315,0,101.25,0.3,42047,0,0.5,4467,0,1,867,0,2.5,116,0,5,5,0,10,1,0,73.58
3/15/2020,7:39:09 PM,120,0.1,1,1,1,1,23.2,19,315,0,101.25,0.3,41557,0,0.5,4488,0,1,820,0,2.5,129,0,5,4,0,10,0,0,73.76
3/15/2020,7:44:09 PM,120,0.1,1,1,1,1,23.2,19,315,0,101.25,0.3,41499,0,0.5,4501,0,1,775,0,2.5,124,0,5,6,0,10,1,0,73.76
3/15/2020,7:49:09 PM,120,0.1,1,1,1,1,23.1,19,315,0,101.4375,0.3,42574,0,0.5,4430,0,1,820,0,2.5,133,0,5,5,0,10,0,0,73.58
3/15/2020,7:54:09 PM,120,0.1,1,1,1,1,23.1,19,314,0,101.25,0.3,42921,0,0.5,4535,0,1,817,0,2.5,130,0,5,5,0,10,0,0,73.58
3/15/2020,7:59:09 PM,120,0.1,1,1,1,1,23.1,19,315,0,101.25,0.3,42468,0,0.5,4429,0,1,752,0,2.5,138,0,5,5,0,10,1,0,73.58
3/15/2020,8:04:09 PM,120,0.1,1,1,1,1,23.1,19,315,0,101.25,0.3,42603,0,0.5,4402,0,1,772,0,2.5,120,0,5,7,0,10,0,0,73.58
3/15/2020,8:09:09 PM,120,0.1,1,1,1,1,23.1,19,315,0,101.4375,0.3,42687,0,0.5,4557,0,1,766,0,2.5,116,0,5,0,0,10,1,0,73.58
3/15/2020,8:14:09 PM,120,0.1,1,1,1,1,23.1,19,315,0,101.4375,0.3,43585,0,0.5,4525,0,1,770,0,2.5,138,0,5,3,0,10,0,0,73.58
3/15/2020,8:19:09 PM,120,0.1,1,1,1,1,23.1,19,316,0,101.4375,0.3,44005,0,0.5,4503,0,1,708,0,2.5,128,0,5,3,0,10,0,0,73.58
3/15/2020,8:24:09 PM,120,0.1,1,1,1,1,23,19,317,0,101.25,0.3,43260,0,0.5,4391,0,1,772,0,2.5,125,0,5,3,0,10,0,0,73.4
3/15/2020,8:29:09 PM,120,0.1,1,1,1,1,23,19,317,0,101.4375,0.3,43392,0,0.5,4511,0,1,737,0,2.5,116,0,5,4,0,10,0,0,73.4
3/15/2020,8:34:09 PM,120,0.1,1,1,1,1,23,19,316,0,101.375,0.3,43374,0,0.5,4374,0,1,702,0,2.5,104,0,5,3,0,10,0,0,73.4
3/15/2020,8:39:09 PM,120,0.1,1,1,1,1,23,19,316,0,101.4375,0.3,43372,0,0.5,4413,0,1,756,0,2.5,121,0,5,1,0,10,0,0,73.4
3/15/2020,8:44:09 PM,120,0.1,1,1,1,1,23,19,315,0,101.375,0.3,43738,0,0.5,4429,0,1,733,0,2.5,100,0,5,4,0,10,0,0,73.4
3/15/2020,8:49:09 PM,120,0.1,1,1,1,1,23,19,316,0,101.25,0.3,43942,0,0.5,4466,0,1,737,0,2.5,124,0,5,4,0,10,0,0,73.4
3/15/2020,8:54:09 PM,120,0.1,1,1,1,1,22.9,19,316,0,101.25,0.3,43569,0,0.5,4459,0,1,730,0,2.5,94,0,5,4,0,10,0,0,73.22
3/15/2020,8:59:09 PM,120,0.1,1,1,1,1,22.9,19,315,0,101.25,0.3,44308,0,0.5,4569,0,1,749,0,2.5,113,0,5,2,0,10,1,0,73.22
3/15/2020,9:04:09 PM,120,0.1,1,1,1,1,22.9,19,316,0,101.4375,0.3,43980,0,0.5,4307,0,1,685,0,2.5,94,0,5,2,0,10,0,0,73.22
3/15/2020,9:09:09 PM,120,0.1,1,1,1,1,22.9,19,316,0,101.4375,0.3,44229,0,0.5,4365,0,1,693,0,2.5,90,0,5,2,0,10,0,0,73.22
3/15/2020,9:14:09 PM,120,0.1,1,1,1,1,23,19,316,0,101.4375,0.3,44592,0,0.5,4463,0,1,674,0,2.5,104,0,5,4,0,10,0,0,73.4
3/15/2020,9:19:09 PM,120,0.1,1,1,1,1,22.9,19,316,0,101.4375,0.3,44731,0,0.5,4472,0,1,633,0,2.5,89,0,5,0,0,10,0,0,73.22
3/15/2020,9:24:09 PM,120,0.1,1,1,1,1,22.9,19,316,0,101.4375,0.3,44908,0,0.5,4436,0,1,712,0,2.5,95,0,5,0,0,10,0,0,73.22
3/15/2020,9:29:09 PM,120,0.1,1,1,1,1,22.9,19,317,0,101.5625,0.3,43982,0,0.5,4426,0,1,676,0,2.5,93,0,5,4,0,10,0,0,73.22
3/15/2020,9:34:09 PM,120,0.1,1,1,1,1,22.9,20,316,0,101.5625,0.3,45070,0,0.5,4634,0,1,672,0,2.5,76,0,5,3,0,10,0,0,73.22
3/15/2020,9:39:09 PM,120,0.1,1,1,1,1,22.9,20,316,0,101.4375,0.3,44654,0,0.5,4474,0,1,665,0,2.5,100,0,5,4,0,10,1,0,73.22
3/15/2020,9:44:09 PM,120,0.1,1,1,1,1,22.9,20,316,0,101.5,0.3,45046,0,0.5,4539,0,1,663,0,2.5,88,0,5,1,0,10,0,0,73.22
3/15/2020,9:49:09 PM,120,0.1,1,1,1,1,22.8,20,316,0,101.5,0.3,44448,0,0.5,4398,0,1,648,0,2.5,87,0,5,1,0,10,0,0,73.04
3/15/2020,9:54:09 PM,120,0.1,1,1,1,1,22.9,20,316,0,101.1875,0.3,45474,0,0.5,4453,0,1,684,0,2.5,88,0,5,3,0,10,0,0,73.22
3/15/2020,9:59:09 PM,120,0.1,1,1,1,1,22.8,20,315,0,101.5,0.3,45601,0,0.5,4508,0,1,663,0,2.5,89,0,5,0,0,10,0,0,73.04
3/15/2020,10:04:09 PM,120,0.1,1,1,1,1,22.9,20,316,0,101.5,0.3,45443,0,0.5,4589,0,1,663,0,2.5,82,0,5,3,0,10,0,0,73.22
3/15/2020,10:09:09 PM,120,0.1,1,1,1,1,22.9,20,316,0,101.5,0.3,45830,0,0.5,4480,0,1,713,0,2.5,89,0,5,1,0,10,0,0,73.22
3/15/2020,10:14:09 PM,120,0.1,1,1,1,1,22.9,20,316,0,101.6875,0.3,46101,0,0.5,4614,0,1,661,0,2.5,85,0,5,2,0,10,0,0,73.22
3/15/2020,10:19:09 PM,120,0.1,1,1,1,1,22.8,20,315,0,101.375,0.3,47597,0,0.5,4861,0,1,709,0,2.5,89,0,5,2,0,10,0,0,73.04
3/15/2020,10:24:09 PM,120,0.1,1,1,1,1,22.9,20,315,0,101.5625,0.3,46899,0,0.5,4631,0,1,727,0,2.5,89,0,5,5,0,10,0,0,73.22
3/15/2020,10:29:09 PM,120,0.1,1,1,1,1,22.9,20,315,0,101.5,0.3,47619,0,0.5,4747,0,1,724,0,2.5,91,0,5,2,0,10,0,0,73.22
3/15/2020,10:34:09 PM,120,0.1,1,1,1,1,22.9,20,316,0,101.5625,0.3,47517,0,0.5,4789,0,1,701,0,2.5,94,0,5,2,0,10,0,0,73.22
3/15/2020,10:39:09 PM,120,0.1,1,1,1,1,22.9,20,317,0,101.5625,0.3,47586,0,0.5,4922,0,1,725,0,2.5,92,0,5,2,0,10,0,0,73.22
3/15/2020,10:44:09 PM,120,0.1,1,1,1,1,22.9,20,318,0,101.5,0.3,47380,0,0.5,4881,0,1,688,0,2.5,84,0,5,5,0,10,0,0,73.22
3/15/2020,10:49:09 PM,120,0.1,1,1,1,1,22.9,20,319,0,101.4375,0.3,47562,0,0.5,4905,0,1,760,0,2.5,100,0,5,3,0,10,1,0,73.22
3/15/2020,10:54:09 PM,120,0.1,1,1,1,1,23,20,317,0,101.5625,0.3,48291,0,0.5,5090,0,1,782,0,2.5,82,0,5,2,0,10,0,0,73.4
3/15/2020,10:59:09 PM,120,0.1,1,1,1,1,22.9,20,317,0,101.4375,0.3,48282,0,0.5,5034,0,1,728,0,2.5,76,0,5,2,0,10,0,0,73.22
3/15/2020,11:04:09 PM,120,0.1,1,1,1,1,22.9,20,318,0,101.4375,0.3,48411,0,0.5,4944,0,1,734,0,2.5,90,0,5,5,0,10,0,0,73.22
3/15/2020,11:09:09 PM,120,0.1,1,1,1,1,22.8,20,317,0,101.5625,0.3,48109,0,0.5,5111,0,1,757,0,2.5,77,0,5,2,0,10,1,0,73.04
3/15/2020,11:14:09 PM,120,0.1,1,1,1,1,22.9,20,318,0,101.5,0.3,48235,0,0.5,5023,0,1,736,0,2.5,91,0,5,3,0,10,0,0,73.22
3/15/2020,11:19:09 PM,120,0.1,1,1,1,1,22.9,20,317,0,101.5,0.3,48652,0,0.5,5119,0,1,701,0,2.5,96,0,5,3,0,10,0,0,73.22
3/15/2020,11:24:09 PM,120,0.1,1,1,1,1,22.8,20,317,0,101.625,0.3,48972,0,0.5,5090,0,1,771,0,2.5,95,0,5,3,0,10,0,0,73.04
3/15/2020,11:29:09 PM,120,0.1,1,1,1,1,22.8,20,317,0,101.625,0.3,48842,0,0.5,5105,0,1,746,0,2.5,73,0,5,2,0,10,0,0,73.04
3/15/2020,11:34:09 PM,120,0.1,1,1,1,1,22.8,20,317,0,101.5,0.3,49479,0,0.5,5126,0,1,692,0,2.5,86,0,5,4,0,10,0,0,73.04
3/15/2020,11:39:09 PM,120,0.1,1,1,1,1,22.8,20,315,0,101.5,0.3,48830,0,0.5,4969,0,1,734,0,2.5,88,0,5,0,0,10,0,0,73.04
3/15/2020,11:44:09 PM,120,0.1,1,1,1,1,22.8,20,316,0,101.4375,0.3,48859,0,0.5,5045,0,1,758,0,2.5,89,0,5,3,0,10,1,0,73.04
3/15/2020,11:49:09 PM,120,0.1,1,1,1,1,22.8,20,316,0,101.4375,0.3,49149,0,0.5,5025,0,1,753,0,2.5,88,0,5,1,0,10,1,0,73.04
3/15/2020,11:54:09 PM,120,0.1,1,1,1,1,22.8,20,316,0,101.4375,0.3,49070,0,0.5,5085,0,1,716,0,2.5,85,0,5,1,0,10,0,0,73.04
3/15/2020,11:59:09 PM,120,0.1,1,1,1,1,22.7,20,317,0,101.5,0.3,49135,0,0.5,5014,0,1,677,0,2.5,88,0,5,1,0,10,0,0,72.86
3/16/2020,12:04:09 AM,120,0.1,1,1,1,1,22.8,20,315,0,101.25,0.3,49024,0,0.5,4980,0,1,734,0,2.5,101,0,5,4,0,10,0,0,73.04
3/16/2020,12:09:09 AM,120,0.1,1,1,1,1,22.7,20,315,0,101.5625,0.3,48875,0,0.5,4899,0,1,703,0,2.5,69,0,5,2,0,10,0,0,72.86
3/16/2020,12:14:09 AM,120,0.1,1,1,1,1,22.8,20,314,0,101.375,0.3,48781,0,0.5,5075,0,1,727,0,2.5,78,0,5,1,0,10,0,0,73.04
3/16/2020,12:19:09 AM,120,0.1,1,1,1,1,22.8,20,314,0,101.375,0.3,49259,0,0.5,5117,0,1,778,0,2.5,94,0,5,5,0,10,0,0,73.04
3/16/2020,12:24:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.5,0.3,48677,0,0.5,4962,0,1,755,0,2.5,78,0,5,3,0,10,1,0,72.86
3/16/2020,12:29:09 AM,120,0.1,1,1,1,1,22.7,20,315,0,101.4375,0.3,48732,0,0.5,4938,0,1,694,0,2.5,79,0,5,2,0,10,1,0,72.86
3/16/2020,12:34:09 AM,120,0.1,1,1,1,1,22.8,20,314,0,101.4375,0.3,49047,0,0.5,5106,0,1,700,0,2.5,72,0,5,3,0,10,0,0,73.04
3/16/2020,12:39:09 AM,120,0.1,1,1,1,1,22.8,20,313,0,101.5625,0.3,49115,0,0.5,5025,0,1,700,0,2.5,78,0,5,1,0,10,1,0,73.04
3/16/2020,12:44:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.625,0.3,48945,0,0.5,4909,0,1,724,0,2.5,77,0,5,1,0,10,0,0,72.86
3/16/2020,12:49:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.4375,0.3,49126,0,0.5,4932,0,1,707,0,2.5,85,0,5,4,0,10,0,0,72.86
3/16/2020,12:54:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.5625,0.3,49675,0,0.5,5057,0,1,680,0,2.5,83,0,5,2,0,10,0,0,72.86
3/16/2020,12:59:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.375,0.3,48904,0,0.5,5021,0,1,724,0,2.5,83,0,5,1,0,10,0,0,72.86
3/16/2020,1:04:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.25,0.3,48892,0,0.5,5115,0,1,691,0,2.5,75,0,5,2,0,10,1,0,72.86
3/16/2020,1:09:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.625,0.3,49251,0,0.5,5022,0,1,651,0,2.5,74,0,5,4,0,10,1,0,72.86
3/16/2020,1:14:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.4375,0.3,49324,0,0.5,4913,0,1,693,0,2.5,78,0,5,2,0,10,0,0,72.86
3/16/2020,1:19:09 AM,120,0.1,1,1,1,1,22.7,20,314,0,101.5625,0.3,49268,0,0.5,5005,0,1,677,0,2.5,68,0,5,1,0,10,0,0,72.86
3/16/2020,1:24:09 AM,120,0.1,1,1,1,1,22.6,20,314,0,101.4375,0.3,49458,0,0.5,4998,0,1,652,0,2.5,82,0,5,4,0,10,2,0,72.68
3/16/2020,1:29:09 AM,120,0.1,1,1,1,1,22.6,20,314,0,101.375,0.3,49351,0,0.5,4971,0,1,651,0,2.5,83,0,5,3,0,10,0,0,72.68
3/16/2020,1:34:09 AM,120,0.1,1,1,1,1,22.6,20,315,0,101.375,0.3,49355,0,0.5,5038,0,1,669,0,2.5,62,0,5,2,0,10,0,0,72.68
3/16/2020,1:39:09 AM,120,0.1,1,1,1,1,22.6,20,315,0,101.625,0.3,48936,0,0.5,5078,0,1,680,0,2.5,78,0,5,2,0,10,0,0,72.68
3/16/2020,1:44:09 AM,120,0.1,1,1,1,1,22.7,20,316,0,101.4375,0.3,49614,0,0.5,5012,0,1,632,0,2.5,75,0,5,3,0,10,0,0,72.86
3/16/2020,1:49:09 AM,120,0.1,1,1,1,1,22.7,20,316,0,101.5625,0.3,49443,0,0.5,4864,0,1,689,0,2.5,93,0,5,1,0,10,0,0,72.86
3/16/2020,1:54:09 AM,120,0.1,1,1,1,1,22.9,20,315,0,101.625,0.3,47707,0,0.5,4798,0,1,644,0,2.5,87,0,5,4,0,10,0,0,73.22
3/16/2020,1:59:09 AM,120,0.1,1,1,1,1,23.4,20,317,0,101.4375,0.3,44881,0,0.5,4491,0,1,631,0,2.5,84,0,5,2,0,10,3,0,74.12
3/16/2020,2:04:09 AM,120,0.1,1,1,1,1,23.7,20,318,0,101.625,0.3,43710,0,0.5,4279,0,1,627,0,2.5,85,0,5,6,0,10,1,0,74.66
3/16/2020,2:09:09 AM,120,0.1,1,1,1,1,23.7,20,319,0,101.5,0.3,43379,0,0.5,4147,0,1,540,0,2.5,69,0,5,4,0,10,1,0,74.66
3/16/2020,2:14:09 AM,120,0.1,1,1,1,1,23.6,20,321,0,101.5625,0.3,41520,0,0.5,3865,0,1,513,0,2.5,65,0,5,2,0,10,0,0,74.48
3/16/2020,2:19:09 AM,120,0.1,1,1,1,1,23.5,20,320,0,101.5625,0.3,42558,0,0.5,3834,0,1,468,0,2.5,65,0,5,3,0,10,0,0,74.3
3/16/2020,2:24:09 AM,120,0.1,1,1,1,1,23.3,20,323,0,101.625,0.3,44161,0,0.5,3800,0,1,425,0,2.5,37,0,5,2,0,10,1,0,73.94
3/16/2020,2:29:09 AM,120,0.1,1,1,1,1,23.3,20,323,0,101.5625,0.3,44437,0,0.5,3788,0,1,398,0,2.5,44,0,5,0,0,10,0,0,73.94
3/16/2020,2:34:09 AM,120,0.1,1,1,1,1,23.5,20,324,0,101.5625,0.3,45549,0,0.5,3826,0,1,422,0,2.5,41,0,5,4,0,10,0,0,74.3
3/16/2020,2:39:09 AM,120,0.1,1,1,1,1,23.6,20,325,0,101.5625,0.3,46452,0,0.5,3828,0,1,394,0,2.5,45,0,5,2,0,10,0,0,74.48
3/16/2020,2:44:09 AM,120,0.1,1,1,1,1,23.8,20,325,0,101.4375,0.3,46322,0,0.5,3830,0,1,427,0,2.5,40,0,5,2,0,10,1,0,74.84
3/16/2020,2:49:09 AM,120,0.1,1,1,1,1,23.9,20,324,0,101.5,0.3,46630,0,0.5,3958,0,1,469,0,2.5,70,0,5,3,0,10,0,0,75.02
3/16/2020,2:54:09 AM,120,0.1,1,1,1,1,24,20,324,0,101.5,0.3,46996,0,0.5,4115,0,1,466,0,2.5,46,0,5,0,0,10,1,0,75.2
3/16/2020,2:59:09 AM,120,0.1,1,1,1,1,24,20,324,0,101.625,0.3,46769,0,0.5,3963,0,1,453,0,2.5,56,0,5,3,0,10,0,0,75.2
3/16/2020,3:04:09 AM,120,0.1,1,1,1,1,24,20,326,0,101.4375,0.3,46816,0,0.5,3908,0,1,399,0,2.5,43,0,5,1,0,10,0,0,75.2
3/16/2020,3:09:09 AM,120,0.1,1,1,1,1,23.9,20,325,0,101.4375,0.3,47380,0,0.5,3960,0,1,436,0,2.5,48,0,5,1,0,10,0,0,75.02
3/16/2020,3:14:09 AM,120,0.1,1,1,1,1,24,20,324,0,101.375,0.3,48682,0,0.5,4241,0,1,460,0,2.5,56,0,5,2,0,10,1,0,75.2
3/16/2020,3:19:09 AM,120,0.1,1,1,1,1,24,20,325,0,101.5,0.3,48290,0,0.5,4269,0,1,515,0,2.5,58,0,5,2,0,10,0,0,75.2
3/16/2020,3:24:09 AM,120,0.1,1,1,1,1,24,20,326,0,101.625,0.3,49225,0,0.5,4291,0,1,494,0,2.5,54,0,5,1,0,10,1,0,75.2
3/16/2020,3:29:09 AM,120,0.1,1,1,1,1,24.1,20,325,0,101.6875,0.3,49228,0,0.5,4303,0,1,472,0,2.5,61,0,5,3,0,10,0,0,75.38
3/16/2020,3:34:09 AM,120,0.1,1,1,1,1,24.2,20,325,0,101.4375,0.3,49679,0,0.5,4454,0,1,540,0,2.5,73,0,5,4,0,10,0,0,75.56
3/16/2020,3:39:09 AM,120,0.1,1,1,1,1,24.1,20,326,0,101.5,0.3,50448,0,0.5,4629,0,1,553,0,2.5,79,0,5,3,0,10,2,0,75.38
3/16/2020,3:44:09 AM,120,0.1,1,1,1,1,24.2,19,324,0,101.5,0.3,50027,0,0.5,4489,0,1,536,0,2.5,72,0,5,7,0,10,1,0,75.56
3/16/2020,3:49:09 AM,120,0.1,1,1,1,1,24.2,19,323,0,101.5,0.3,51079,0,0.5,4370,0,1,551,0,2.5,80,0,5,5,0,10,0,0,75.56
3/16/2020,3:54:09 AM,120,0.1,1,1,1,1,24.2,19,323,0,101.3125,0.3,51258,0,0.5,4527,0,1,575,0,2.5,86,0,5,3,0,10,0,0,75.56
3/16/2020,3:59:09 AM,120,0.1,1,1,1,1,24.2,19,325,0,101.6875,0.3,50937,0,0.5,4624,0,1,546,0,2.5,96,0,5,7,0,10,1,0,75.56
3/16/2020,4:04:09 AM,120,0.1,1,1,1,1,24.3,19,325,0,101.5,0.3,50412,0,0.5,4427,0,1,576,0,2.5,97,0,5,6,0,10,0,0,75.74
3/16/2020,4:09:09 AM,120,0.1,1,1,1,1,24.4,19,325,0,101.5,0.3,50859,0,0.5,4611,0,1,550,0,2.5,98,0,5,8,0,10,0,0,75.92
3/16/2020,4:14:09 AM,120,0.1,1,1,1,1,24.3,19,325,0,101.4375,0.3,51511,0,0.5,4689,0,1,576,0,2.5,100,0,5,6,0,10,0,0,75.74
3/16/2020,4:19:09 AM,120,0.1,1,1,1,1,24.4,19,327,0,101.375,0.3,51144,0,0.5,4619,0,1,606,0,2.5,100,0,5,8,0,10,2,0,75.92
3/16/2020,4:24:09 AM,120,0.1,1,1,1,1,24.4,19,328,0,101.625,0.3,51268,0,0.5,4626,0,1,572,0,2.5,96,0,5,9,0,10,1,0,75.92
3/16/2020,4:29:09 AM,120,0.1,1,1,1,1,24.4,19,329,0,101.5,0.3,50812,0,0.5,4605,0,1,571,0,2.5,110,0,5,9,0,10,0,0,75.92
3/16/2020,4:34:09 AM,120,0.1,1,1,1,1,24.2,19,332,0,101.5,0.3,49735,0,0.5,4363,0,1,548,0,2.5,103,0,5,19,0,10,6,0,75.56
