created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2020-10-01 18:02:02 UTC,16536,5.56,8.64,8.93,18408,0.05,1016.93,,8.64
2020-10-01 18:04:03 UTC,16537,5.4,8.07,8.21,18576,0.05,1016.2,,8.07
2020-10-01 18:06:03 UTC,16538,5.12,7.17,7.53,18240,0.05,1016.89,,7.17
2020-10-01 18:08:02 UTC,16539,5.03,7.24,7.36,18240,0.05,1016.84,,7.24
2020-10-01 18:10:02 UTC,16540,5.26,7.59,8.57,18408,0.05,1016.83,,7.59
2020-10-01 18:12:02 UTC,16541,4.38,6.84,7.61,18408,0.05,1016.81,,6.84
2020-10-01 18:14:02 UTC,16542,5.57,8.16,8.57,18408,0.05,1016.79,,8.16
2020-10-01 18:16:02 UTC,16543,5.26,7.5,7.95,18408,0.05,1016.8,,7.5
2020-10-01 18:18:02 UTC,16544,5.52,8.02,8.27,18408,0.05,1016.79,,8.02
2020-10-01 18:20:02 UTC,16545,4.72,6.88,7.56,18408,0.05,1016.77,,6.88
2020-10-01 18:22:03 UTC,16546,5.05,7.69,8.36,18408,0.05,1016.79,,7.69
2020-10-01 18:24:02 UTC,16547,5.15,7.38,7.82,18408,0.05,1016.79,,7.38
2020-10-01 18:26:02 UTC,16548,5.41,8.36,9.02,18408,0.05,1016.82,,8.36
2020-10-01 18:28:02 UTC,16549,6.02,8.64,8.78,18408,0.05,1016.55,,8.64
2020-10-01 18:30:02 UTC,16550,5.51,7.9,8.2,18408,0.05,1016.82,,7.9
2020-10-01 18:32:02 UTC,16551,4.46,6.75,7.12,18408,0.05,1016.73,,6.75
2020-10-01 18:34:02 UTC,16552,5.34,7.1,7.84,18408,0.05,1016.01,,7.1
2020-10-01 18:36:02 UTC,16553,5.76,8.38,8.87,18408,0.05,1016.76,,8.38
2020-10-01 18:38:02 UTC,16554,5.21,8.04,8.68,18408,0.05,1016.76,,8.04
2020-10-01 18:40:03 UTC,16555,5.83,9.47,9.75,18576,0.05,1016.72,,9.47
2020-10-01 18:42:02 UTC,16556,5.56,8.23,8.51,18408,0.05,1016.74,,8.23
2020-10-01 18:44:02 UTC,16557,6.32,8.93,9.88,18408,0.05,1016.74,,8.93
2020-10-01 18:46:03 UTC,16558,6.37,8.86,9.23,18576,0.05,1015.99,,8.86
2020-10-01 18:48:02 UTC,16559,5.92,8.22,8.92,18408,0.05,1016.73,,8.22
2020-10-01 18:50:03 UTC,16560,5.33,8.21,8.98,18576,0.05,1016.69,,8.21
2020-10-01 18:52:02 UTC,16561,6.24,8.56,9.44,18408,0.05,1016.3,,8.56
2020-10-01 18:54:02 UTC,16562,5.25,7.95,8.04,18408,0.05,1016.67,,7.95
2020-10-01 18:56:03 UTC,16563,6.56,8.75,9.69,18576,0.05,1016.45,,8.75
2020-10-01 18:58:03 UTC,16564,6.78,9.07,9.15,18576,0.05,1016.62,,9.07
2020-10-01 19:00:03 UTC,16565,6.09,8.48,8.88,18408,0.05,1016.59,,8.48
2020-10-01 19:02:03 UTC,16566,5.8,8.55,8.96,18408,0.05,1016.54,,8.55
2020-10-01 19:04:02 UTC,16567,6.26,8.6,9.14,18408,0.05,1016.55,,8.6
2020-10-01 19:06:03 UTC,16568,6.19,8.88,9.71,18408,0.05,1016.53,,8.88
2020-10-01 19:08:02 UTC,16569,6.86,9.6,10.23,18240,0.05,1016.53,,9.6
2020-10-01 19:10:02 UTC,16570,6.22,8.29,8.85,18408,0.05,1016.53,,8.29
2020-10-01 19:12:02 UTC,16571,6.45,9.12,9.95,18408,0.05,1016.47,,9.12
2020-10-01 19:14:03 UTC,16572,6.79,10.11,11.05,18576,0.05,1016.52,,10.11
2020-10-01 19:16:03 UTC,16573,6.12,8.84,9.36,18576,0.05,1016.46,,8.84
2020-10-01 19:18:02 UTC,16574,6.2,8.96,9.12,18408,0.05,1016.49,,8.96
2020-10-01 19:20:02 UTC,16575,6.37,9.32,9.32,18408,0.05,1016.48,,9.32
2020-10-01 19:22:02 UTC,16576,7.27,10.53,11.36,18408,0.05,1016.55,,10.53
2020-10-01 19:24:03 UTC,16577,6.49,8.24,8.59,18408,0.05,1016.48,,8.24
2020-10-01 19:26:02 UTC,16578,6.44,9.48,10.13,18408,0.05,1016.36,,9.48
2020-10-01 19:28:02 UTC,16579,6.81,9.07,9.07,18408,0.05,1016.53,,9.07
2020-10-01 19:30:03 UTC,16580,6.6,8.33,9.36,18408,0.05,1016.51,,8.33
2020-10-01 19:32:03 UTC,16581,6.26,9.4,9.95,18408,0.05,1016.49,,9.4
2020-10-01 19:34:02 UTC,16582,7.44,10.42,11.51,18576,0.05,1016.53,,10.42
2020-10-01 19:36:03 UTC,16583,7.47,10.25,10.8,18408,0.05,1016.42,,10.25
2020-10-01 19:38:03 UTC,16584,6.17,9.32,9.92,18408,0.05,1016.38,,9.32
2020-10-01 19:40:02 UTC,16585,6.88,10.17,10.85,18408,0.05,1016.36,,10.17
2020-10-01 19:42:03 UTC,16586,6.45,9.81,11.02,18576,0.05,1016.4,,9.81
2020-10-01 19:44:02 UTC,16587,7.3,10.59,11.46,18408,0.05,1016.33,,10.59
2020-10-01 19:46:02 UTC,16588,6.22,9.71,10.38,18408,0.05,1016.32,,9.71
2020-10-01 19:48:03 UTC,16589,6.69,9.22,9.29,18576,0.05,1016.27,,9.22
2020-10-01 19:50:02 UTC,16590,7.41,10,10.33,18408,0.05,1016.25,,10
2020-10-01 19:52:02 UTC,16591,7.32,10.62,11.18,18408,0.05,1016.21,,10.62
2020-10-01 19:54:03 UTC,16592,6.55,9.9,10.98,18576,0.05,1016.22,,9.9
2020-10-01 19:56:02 UTC,16593,6.56,9.58,10.14,18408,0.05,1016.17,,9.58
2020-10-01 19:58:02 UTC,16594,6.51,10.02,10.75,18408,0.05,1016.12,,10.02
2020-10-01 20:00:05 UTC,16595,7.43,10,10.84,18744,0.05,1016.08,,10
2020-10-01 20:02:02 UTC,16596,7.28,9.86,10.58,18408,0.05,1016.09,,9.86
2020-10-01 20:04:02 UTC,16597,7.25,10.55,11.17,18408,0.05,1016.08,,10.55
2020-10-01 20:06:03 UTC,16598,7.05,10.81,12.74,18408,0.05,1016.07,,10.81
2020-10-01 20:08:02 UTC,16599,6.65,9.44,10.29,18072,0.05,1016.07,,9.44
2020-10-01 20:10:02 UTC,16600,7.77,11.09,12.5,18576,0.05,1015.2,,11.09
2020-10-01 20:12:03 UTC,16601,7.26,10.9,11.83,18576,0.05,1015.11,,10.9
2020-10-01 20:14:02 UTC,16602,7.67,11.05,11.05,18408,0.05,1015.99,,11.05
2020-10-01 20:16:02 UTC,16603,7.4,9.89,11.18,18408,0.05,1015.97,,9.89
2020-10-01 20:18:02 UTC,16604,7.36,10.24,11.05,18408,0.05,1015.95,,10.24
2020-10-01 20:20:03 UTC,16605,7.25,10.02,11.38,18576,0.05,1015.9,,10.02
2020-10-01 20:22:02 UTC,16606,7.28,10.55,10.97,18408,0.05,1015.88,,10.55
2020-10-01 20:24:03 UTC,16607,7.29,10.72,11.24,18576,0.05,1015.86,,10.72
2020-10-01 20:26:03 UTC,16608,6.74,10.91,11.52,18408,0.05,1015.87,,10.91
2020-10-01 20:28:03 UTC,16609,6.64,10.88,11.89,18576,0.05,1015.82,,10.88
2020-10-01 20:30:03 UTC,16610,6.52,10.1,10.81,18576,0.05,1015.86,,10.1
2020-10-01 20:32:03 UTC,16611,7.58,11.02,12.02,18408,0.05,1015.81,,11.02
2020-10-01 20:34:03 UTC,16612,7.98,11.34,12.89,18408,0.05,1015.75,,11.34
2020-10-01 20:36:03 UTC,16613,6.65,9.88,10.63,18576,0.05,1015.69,,9.88
2020-10-01 20:38:03 UTC,16614,7.33,11.67,12.41,18408,0.05,1015.74,,11.67
2020-10-01 20:40:02 UTC,16615,7.24,10.83,11.2,18408,0.05,1015.61,,10.83
2020-10-01 20:42:02 UTC,16616,6.79,10.1,11.69,18408,0.05,1014.93,,10.1
2020-10-01 20:44:02 UTC,16617,7.35,10.27,10.89,18408,0.05,1015.54,,10.27
2020-10-01 20:46:02 UTC,16618,7.31,10.02,10.53,18408,0.05,1015.57,,10.02
2020-10-01 20:48:02 UTC,16619,6.95,11.32,12.09,18408,0.05,1015.56,,11.32
2020-10-01 20:50:02 UTC,16620,7.12,10.51,11.58,18408,0.05,1015.54,,10.51
2020-10-01 20:52:03 UTC,16621,7.05,10.53,11.95,18576,0.05,1015.56,,10.53
2020-10-01 20:54:02 UTC,16622,7.07,10.76,12.47,18408,0.05,1015.51,,10.76
2020-10-01 20:56:02 UTC,16623,7.47,10.91,11.72,18408,0.05,1015.54,,10.91
2020-10-01 20:58:02 UTC,16624,7,10.4,10.63,18408,0.05,1015.44,,10.4
2020-10-01 21:00:03 UTC,16625,6.33,10.07,11.33,18576,0.05,1015.45,,10.07
2020-10-01 21:02:03 UTC,16626,7.02,10.49,11.05,18576,0.05,1015.43,,10.49
2020-10-01 21:04:02 UTC,16627,6.78,10.9,11.97,18408,0.05,1015.39,,10.9
2020-10-01 21:06:03 UTC,16628,6.96,10.09,12.05,18408,0.05,1015.35,,10.09
2020-10-01 21:08:02 UTC,16629,6.86,9.96,10.89,18240,0.05,1015.33,,9.96
2020-10-01 21:10:02 UTC,16630,6.05,8.96,9.39,18576,0.05,1015.31,,8.96
2020-10-01 21:12:03 UTC,16631,7.29,10.86,10.86,18576,0.05,1015.29,,10.86
2020-10-01 21:14:02 UTC,16632,7.34,10.9,11.42,18408,0.05,1014.87,,10.9
2020-10-01 21:16:02 UTC,16633,7.35,11.84,12.4,18408,0.05,1015.24,,11.84
2020-10-01 21:18:03 UTC,16634,7.09,10.18,11.28,18576,0.05,1015.24,,10.18
2020-10-01 21:20:03 UTC,16635,7.1,10.69,12,18408,0.05,1015.24,,10.69
2020-10-01 21:22:25 UTC,16636,6.78,10.22,10.9,18744,0.05,1015.21,,10.22
2020-10-01 21:24:03 UTC,16637,7.18,11.43,11.82,18240,0.05,1015.16,,11.43
2020-10-01 21:26:03 UTC,16638,7.62,11.32,12.39,18240,0.05,1015.21,,11.32
2020-10-01 21:28:03 UTC,16639,7.21,10.71,12.07,18576,0.05,1015.16,,10.71
2020-10-01 21:30:02 UTC,16640,7.29,10.58,11.15,18408,0.05,1015.16,,10.58
2020-10-01 21:32:02 UTC,16641,7.95,11.28,12.47,18408,0.05,1015.2,,11.28
2020-10-01 21:34:02 UTC,16642,7.96,11.4,12.19,18408,0.05,1015.2,,11.4
2020-10-01 21:36:02 UTC,16643,7.11,10.86,11.21,18408,0.05,1015.17,,10.86
2020-10-01 21:38:02 UTC,16644,7.05,10.55,10.8,18408,0.05,1015.13,,10.55
2020-10-01 21:40:02 UTC,16645,7.26,10.26,10.95,18408,0.05,1015.16,,10.26
2020-10-01 21:42:02 UTC,16646,7.12,10.89,11.14,18408,0.05,1015.13,,10.89
2020-10-01 21:44:03 UTC,16647,7.34,10.7,12,18576,0.05,1015.1,,10.7
2020-10-01 21:46:02 UTC,16648,7.19,9.81,10.93,18408,0.05,1015.06,,9.81
2020-10-01 21:48:02 UTC,16649,7.05,9.95,10.74,18408,0.05,1015.03,,9.95
2020-10-01 21:50:02 UTC,16650,7.04,9.98,10.8,18576,0.05,1015.04,,9.98
2020-10-01 21:52:02 UTC,16651,6.25,9.21,10.66,18408,0.05,1015,,9.21
2020-10-01 21:54:02 UTC,16652,6.05,9,9.45,18408,0.05,1015.04,,9
2020-10-01 21:56:02 UTC,16653,5.62,8.43,8.68,18408,0.05,1015.05,,8.43
2020-10-01 21:58:02 UTC,16654,5.89,8.8,9.27,18408,0.05,1015.03,,8.8
2020-10-01 22:00:02 UTC,16655,5.77,8.14,8.77,18408,0.05,1015.03,,8.14
2020-10-01 22:02:02 UTC,16656,6.1,8.66,9.53,18408,0.05,1014.99,,8.66
2020-10-01 22:04:03 UTC,16657,5.66,8.98,9.64,18576,0.05,1014.97,,8.98
2020-10-01 22:06:03 UTC,16658,7.26,10.14,10.57,18240,0.05,1014.95,,10.14
2020-10-01 22:08:02 UTC,16659,6.95,9.63,10.12,18240,0.05,1014.95,,9.63
2020-10-01 22:10:02 UTC,16660,6.09,9.21,10.11,18408,0.05,1014.7,,9.21
2020-10-01 22:12:02 UTC,16661,6.07,8.6,9.4,18408,0.05,1014.92,,8.6
2020-10-01 22:14:02 UTC,16662,6.16,8.76,9.33,18408,0.05,1014.94,,8.76
2020-10-01 22:16:02 UTC,16663,6.89,9.55,9.61,18408,0.05,1014.88,,9.55
2020-10-01 22:18:02 UTC,16664,6.91,9.88,10.48,18408,0.05,1014.89,,9.88
2020-10-01 22:20:05 UTC,16665,7.07,9.88,10.76,18744,0.05,1014.85,,9.88
2020-10-01 22:22:02 UTC,16666,6.95,9.56,10.36,18408,0.05,1014.9,,9.56
2020-10-01 22:24:02 UTC,16667,7.05,9.77,10.26,18408,0.05,1014.82,,9.77
2020-10-01 22:26:02 UTC,16668,6.5,10.33,10.48,18408,0.05,1014.8,,10.33
2020-10-01 22:28:02 UTC,16669,6.71,9.92,10.34,18408,0.05,1014.79,,9.92
2020-10-01 22:30:02 UTC,16670,6.59,9.31,10.19,18408,0.05,1014.8,,9.31
2020-10-01 22:32:02 UTC,16671,7.86,11,11.36,18408,0.05,1014.74,,11
2020-10-01 22:34:02 UTC,16672,7.58,9.93,11.22,18576,0.05,1014.77,,9.93
2020-10-01 22:36:03 UTC,16673,7.02,9.83,10.12,18576,0.05,1014.74,,9.83
2020-10-01 22:38:02 UTC,16674,7.93,11.49,12.75,18408,0.05,1014.73,,11.49
2020-10-01 22:40:05 UTC,16675,6.95,10.88,11.57,18744,0.05,1014.72,,10.88
2020-10-01 22:42:14 UTC,16676,7.45,11,12,18744,0.05,1014.75,,11
2020-10-01 22:44:05 UTC,16677,7.62,10.9,11.21,18240,0.05,1014.76,,10.9
2020-10-01 22:46:02 UTC,16678,6.92,8.97,9.65,18240,0.05,1014.71,,8.97
2020-10-01 22:48:03 UTC,16679,6.71,10.15,10.95,18576,0.05,1014.68,,10.15
2020-10-01 22:50:02 UTC,16680,7.86,11.27,11.39,18408,0.05,1014.68,,11.27
2020-10-01 22:52:02 UTC,16681,8.16,11.16,11.68,18408,0.05,1014.68,,11.16
2020-10-01 22:54:02 UTC,16682,7.29,10.64,11.12,18408,0.05,1014.56,,10.64
2020-10-01 22:56:02 UTC,16683,7.83,9.71,9.79,18408,0.05,1014.55,,9.71
2020-10-01 22:58:02 UTC,16684,7.05,10.26,10.67,18408,0.05,1014.59,,10.26
2020-10-01 23:00:02 UTC,16685,6.96,10.04,10.42,18408,0.05,1014.57,,10.04
2020-10-01 23:02:03 UTC,16686,7.59,10.31,10.58,18576,0.05,1014.54,,10.31
2020-10-01 23:04:02 UTC,16687,7.1,10.31,11.03,18240,0.05,1014.51,,10.31
2020-10-01 23:06:03 UTC,16688,7.7,10.91,11.16,18408,0.05,1013.83,,10.91
2020-10-01 23:08:02 UTC,16689,7.38,10.25,10.84,18240,0.05,1014.5,,10.25
2020-10-01 23:10:02 UTC,16690,7.08,10.31,10.8,18408,0.05,1014.46,,10.31
2020-10-01 23:12:02 UTC,16691,7.57,9.5,9.67,18408,0.05,1014.41,,9.5
2020-10-01 23:14:02 UTC,16692,7.39,10.02,10.41,18408,0.05,1014.4,,10.02
2020-10-01 23:16:02 UTC,16693,7.26,10.63,11.11,18408,0.05,1014.39,,10.63
2020-10-01 23:18:02 UTC,16694,8.14,10.53,10.53,18408,0.05,1014.41,,10.53
2020-10-01 23:20:02 UTC,16695,6.74,9.48,10.67,18408,0.05,1014.42,,9.48
2020-10-01 23:22:02 UTC,16696,7.28,10.59,11.71,18408,0.05,1014.37,,10.59
2020-10-01 23:24:02 UTC,16697,6.7,10.54,11.05,18408,0.05,1014.4,,10.54
2020-10-01 23:26:02 UTC,16698,6.81,10.18,10.65,18408,0.05,1014.36,,10.18
2020-10-01 23:28:02 UTC,16699,7.83,11.38,11.53,18408,0.05,1014.34,,11.38
2020-10-01 23:30:02 UTC,16700,7.39,10.73,12.2,18576,0.05,1014.33,,10.73
2020-10-01 23:32:02 UTC,16701,7.57,11.14,11.48,18408,0.05,1014.33,,11.14
2020-10-01 23:34:02 UTC,16702,6.37,8.95,9.35,18408,0.05,1014.34,,8.95
2020-10-01 23:36:02 UTC,16703,7.2,10.37,11.39,18408,0.05,1014.29,,10.37
2020-10-01 23:38:02 UTC,16704,6.84,9.9,10.22,18408,0.05,1014.24,,9.9
2020-10-01 23:40:02 UTC,16705,7.52,10.17,10.36,18408,0.05,1014.2,,10.17
2020-10-01 23:42:02 UTC,16706,8.27,11.27,11.75,18408,0.05,1014.19,,11.27
2020-10-01 23:44:02 UTC,16707,7.64,11.27,12.12,18408,0.05,1014.21,,11.27
2020-10-01 23:46:02 UTC,16708,8.16,11.47,11.86,18408,0.05,1014.19,,11.47
2020-10-01 23:48:06 UTC,16709,7.56,10.44,11.26,18744,0.05,1014.19,,10.44
2020-10-01 23:50:02 UTC,16710,8.39,11.57,11.8,18240,0.05,1014.15,,11.57
2020-10-01 23:52:02 UTC,16711,7.8,10.64,12.03,18408,0.05,1014.12,,10.64
2020-10-01 23:54:02 UTC,16712,7.71,10.66,11.49,18408,0.05,1014.16,,10.66
2020-10-01 23:56:02 UTC,16713,7.35,10.46,11.18,18408,0.05,1014.1,,10.46
2020-10-01 23:58:02 UTC,16714,7.15,10.36,11.09,18576,0.05,1014.13,,10.36
2020-10-02 00:00:02 UTC,16715,6.98,9.83,11.14,18408,0.05,1014.1,,9.83
2020-10-02 00:02:03 UTC,16716,7.14,10.88,11.61,18408,0.05,1014.02,,10.88
2020-10-02 00:04:03 UTC,16717,6.42,9.54,10.76,18408,0.05,1014.11,,9.54
2020-10-02 00:06:03 UTC,16718,7.5,10.38,11.18,18240,0.05,1014.06,,10.38
2020-10-02 00:08:02 UTC,16719,7.32,10.71,11.57,18240,0.05,1014.06,,10.71
2020-10-02 00:10:02 UTC,16720,7.14,10.02,10.28,18408,0.05,1014.01,,10.02
2020-10-02 00:12:02 UTC,16721,8.07,11.66,12.02,18408,0.05,1014.01,,11.66
2020-10-02 00:14:02 UTC,16722,7.42,10.28,10.98,18576,0.05,1014.02,,10.28
2020-10-02 00:16:02 UTC,16723,7.12,10.23,10.34,18576,0.05,1014.02,,10.23
2020-10-02 00:18:03 UTC,16724,7.33,11.16,11.62,18576,0.05,1014.03,,11.16
2020-10-02 00:20:02 UTC,16725,7.33,10.35,10.82,18408,0.05,1014.03,,10.35
2020-10-02 00:22:02 UTC,16726,7.31,10.26,10.64,18408,0.05,1014.02,,10.26
2020-10-02 00:24:02 UTC,16727,6.93,10.18,11.2,18408,0.05,1014.01,,10.18
2020-10-02 00:26:02 UTC,16728,7.4,10.76,11.53,18408,0.05,1014.02,,10.76
2020-10-02 00:28:02 UTC,16729,7.51,10.54,11.69,18408,0.05,1014.01,,10.54
2020-10-02 00:30:02 UTC,16730,7.54,10.95,11.1,18408,0.05,1014.02,,10.95
2020-10-02 00:32:03 UTC,16731,6.29,9.98,10.11,18576,0.05,1014,,9.98
2020-10-02 00:34:02 UTC,16732,7.17,10.34,10.66,18408,0.05,1014.01,,10.34
2020-10-02 00:36:02 UTC,16733,7.44,10.65,11.04,18408,0.05,1013.94,,10.65
2020-10-02 00:38:02 UTC,16734,7.97,11.36,11.97,18408,0.05,1013.97,,11.36
2020-10-02 00:40:03 UTC,16735,8.02,11.6,11.96,18576,0.05,1013.95,,11.6
2020-10-02 00:42:02 UTC,16736,7.16,10.42,11.49,18408,0.05,1013.94,,10.42
2020-10-02 00:44:03 UTC,16737,7.65,10.38,11.17,18408,0.05,1013.92,,10.38
2020-10-02 00:46:03 UTC,16738,7.58,10.39,11.19,18576,0.05,1013.91,,10.39
2020-10-02 00:48:03 UTC,16739,7.38,10.57,11.29,18408,0.05,1013.96,,10.57
2020-10-02 00:50:02 UTC,16740,7.4,9.75,10.78,18408,0.05,1013.93,,9.75
2020-10-02 00:52:02 UTC,16741,8.17,11.47,12.14,18576,0.05,1013.94,,11.47
2020-10-02 00:54:03 UTC,16742,7.42,10.37,10.69,18576,0.05,1013.94,,10.37
2020-10-02 00:56:02 UTC,16743,8.56,12.28,12.68,18408,0.05,1013.96,,12.28
2020-10-02 00:58:02 UTC,16744,7.66,11.5,12.12,18576,0.05,1013.9,,11.5
2020-10-02 01:00:02 UTC,16745,7,10.62,11.22,18408,0.05,1013.92,,10.62
2020-10-02 01:02:02 UTC,16746,7.47,11.17,11.9,18408,0.05,1013.94,,11.17
2020-10-02 01:04:02 UTC,16747,7.45,11.32,11.32,18408,0.05,1013.93,,11.32
2020-10-02 01:06:03 UTC,16748,7.07,9.56,10.4,18408,0.05,1013.94,,9.56
2020-10-02 01:08:02 UTC,16749,7.98,11.75,12.7,18240,0.05,1013.94,,11.75
2020-10-02 01:10:02 UTC,16750,7.44,10.95,12,18408,0.05,1013.9,,10.95
2020-10-02 01:12:02 UTC,16751,7.46,11.27,12.25,18408,0.05,1013.89,,11.27
2020-10-02 01:14:02 UTC,16752,7.71,11.58,12.8,18408,0.05,1013.91,,11.58
2020-10-02 01:16:02 UTC,16753,8.41,12.32,12.32,18408,0.05,1013.91,,12.32
2020-10-02 01:18:02 UTC,16754,7.56,11.15,11.98,18576,0.05,1013.9,,11.15
2020-10-02 01:20:02 UTC,16755,7.19,10.36,10.97,18408,0.05,1013.9,,10.36
2020-10-02 01:22:02 UTC,16756,6.95,11.09,11.82,18408,0.05,1013.91,,11.09
2020-10-02 01:24:03 UTC,16757,7.38,11.4,12.78,18408,0.05,1013.86,,11.4
2020-10-02 01:26:02 UTC,16758,7.47,11,11.41,18408,0.05,1013.95,,11
2020-10-02 01:28:02 UTC,16759,7.12,10.48,10.77,18408,0.05,1013.96,,10.48
2020-10-02 01:30:02 UTC,16760,8.09,12.28,13.6,18408,0.05,1013.94,,12.28
2020-10-02 01:32:02 UTC,16761,8.48,12.27,13.21,18408,0.05,1013.96,,12.27
2020-10-02 01:34:03 UTC,16762,8.07,11.54,11.93,18576,0.05,1013.97,,11.54
2020-10-02 01:36:02 UTC,16763,7.38,10.34,11.34,18408,0.05,1013.96,,10.34
2020-10-02 01:38:02 UTC,16764,8.17,11.83,13.36,18408,0.05,1013.93,,11.83
2020-10-02 01:40:02 UTC,16765,8.29,11.57,12.04,18408,0.05,1013.99,,11.57
2020-10-02 01:42:02 UTC,16766,7.86,11.7,12.43,18408,0.05,1014.02,,11.7
2020-10-02 01:44:02 UTC,16767,8.37,10.95,12.07,18408,0.05,1014,,10.95
2020-10-02 01:46:02 UTC,16768,8.12,11.98,12.44,18408,0.05,1013.99,,11.98
2020-10-02 01:48:03 UTC,16769,7.16,11.36,12.12,18576,0.05,1013.98,,11.36
2020-10-02 01:50:02 UTC,16770,7.12,10.75,11.81,18408,0.05,1013.99,,10.75
2020-10-02 01:52:02 UTC,16771,7.58,11.19,12.29,18408,0.05,1014,,11.19
2020-10-02 01:54:02 UTC,16772,7.35,11.49,12.33,18408,0.05,1014.01,,11.49
2020-10-02 01:56:02 UTC,16773,7.57,11.36,12.54,18408,0.05,1013.99,,11.36
2020-10-02 01:58:02 UTC,16774,7.16,10.49,10.91,18408,0.05,1013.99,,10.49
2020-10-02 02:00:02 UTC,16775,7.56,11.91,13.11,18408,0.05,1014.01,,11.91
2020-10-02 02:02:02 UTC,16776,8.07,11.71,12.24,18408,0.05,1013.98,,11.71
2020-10-02 02:04:02 UTC,16777,7.78,11.31,11.98,18408,0.05,1014.01,,11.31
2020-10-02 02:06:03 UTC,16778,7.68,11.57,12.05,18408,0.05,1013.99,,11.57
2020-10-02 02:08:02 UTC,16779,8.22,11.78,12.73,18240,0.05,1013.95,,11.78
2020-10-02 02:10:02 UTC,16780,8.14,12.49,13.56,18408,0.05,1013.97,,12.49
2020-10-02 02:12:02 UTC,16781,8.47,11.4,11.91,18408,0.05,1014.01,,11.4
2020-10-02 02:14:02 UTC,16782,7.68,11.84,12.68,18408,0.05,1014.01,,11.84
2020-10-02 02:16:02 UTC,16783,8.53,12.6,13.33,18408,0.05,1014,,12.6
2020-10-02 02:18:02 UTC,16784,8.29,11.8,12.46,18408,0.05,1014.02,,11.8
2020-10-02 02:20:02 UTC,16785,8.26,12.59,12.83,18408,0.05,1014.02,,12.59
2020-10-02 02:22:02 UTC,16786,8.29,12.24,12.53,18408,0.05,1014.08,,12.24
2020-10-02 02:24:02 UTC,16787,7.91,11.81,12.28,18408,0.05,1014.04,,11.81
2020-10-02 02:26:02 UTC,16788,7.36,11.1,12.57,18408,0.05,1014.03,,11.1
2020-10-02 02:28:02 UTC,16789,7.71,11.34,12.24,18408,0.05,1014.01,,11.34
2020-10-02 02:30:02 UTC,16790,8.16,12.42,13.12,18408,0.05,1013.99,,12.42
2020-10-02 02:32:02 UTC,16791,8.29,13.09,14.8,18408,0.05,1013.98,,13.09
2020-10-02 02:34:02 UTC,16792,7.76,11.53,13.22,18408,0.05,1013.99,,11.53
2020-10-02 02:36:02 UTC,16793,8.91,12.97,13.38,18408,0.05,1014.02,,12.97
2020-10-02 02:38:02 UTC,16794,8.09,11.95,12.37,18408,0.05,1014.05,,11.95
2020-10-02 02:40:02 UTC,16795,8.5,12.93,13.61,18408,0.05,1014.06,,12.93
2020-10-02 02:42:02 UTC,16796,8.48,12.57,12.88,18408,0.05,1014.03,,12.57
2020-10-02 02:44:02 UTC,16797,8.48,12.1,12.36,18576,0.05,1014.03,,12.1
2020-10-02 02:46:02 UTC,16798,8.43,13.17,13.48,18408,0.05,1014.03,,13.17
2020-10-02 02:48:02 UTC,16799,8.11,12.36,13.73,18408,0.05,1014.05,,12.36
2020-10-02 02:50:02 UTC,16800,8.29,12.44,13.24,18408,0.05,1014.06,,12.44
2020-10-02 02:52:02 UTC,16801,7.6,11.36,11.91,18408,0.05,1014.09,,11.36
2020-10-02 02:54:02 UTC,16802,6.9,11.21,12.29,18408,0.05,1014.09,,11.21
2020-10-02 02:56:02 UTC,16803,8.4,12.53,12.91,18408,0.05,1014.08,,12.53
2020-10-02 02:58:03 UTC,16804,9.16,14.04,14.62,18576,0.05,1014.03,,14.04
2020-10-02 03:00:02 UTC,16805,8.36,13.73,14.24,18408,0.05,1014.04,,13.73
2020-10-02 03:02:02 UTC,16806,8.59,13.1,13.63,18408,0.05,1014.07,,13.1
2020-10-02 03:04:02 UTC,16807,9.04,13.16,14.33,18408,0.05,1014.06,,13.16
2020-10-02 03:06:03 UTC,16808,9.05,13.36,14.2,18240,0.05,1014.07,,13.36
2020-10-02 03:08:02 UTC,16809,8.19,12.41,13.25,18240,0.05,1013.34,,12.41
2020-10-02 03:10:02 UTC,16810,9.14,13.32,14.09,18408,0.05,1014.01,,13.32
2020-10-02 03:12:02 UTC,16811,9.05,12.62,13.72,18408,0.05,1014.04,,12.62
2020-10-02 03:14:02 UTC,16812,8.67,12.94,14.19,18408,0.05,1014.07,,12.94
2020-10-02 03:16:02 UTC,16813,8.82,13.46,14.84,18408,0.05,1014.06,,13.46
2020-10-02 03:18:02 UTC,16814,8.03,12.64,13.32,18408,0.05,1014.09,,12.64
2020-10-02 03:20:02 UTC,16815,8.97,13,14.75,18576,0.05,1014.09,,13
2020-10-02 03:22:02 UTC,16816,8.66,12.52,14.14,18408,0.05,1014.06,,12.52
2020-10-02 03:24:02 UTC,16817,8.79,13.49,14.4,18408,0.05,1014.07,,13.49
2020-10-02 03:26:02 UTC,16818,9.45,13.33,14.26,18408,0.05,1014.06,,13.33
2020-10-02 03:28:02 UTC,16819,9.02,12.47,13.15,18408,0.05,1014.08,,12.47
